"race","circuit","season","date","driver_name","driver","number","car","position","starting_grid","laps","points","time_total","time_from_leader","time_from_previous","fastest_lap","average_speed","qualify_time","qualify_lap","stop_total","stop_lap_1","stop_lap_2","stop_lap_3","stop_lap_4","stop_lap_5","stop_lap_6","stop_time_1","stop_time_2","stop_time_3","stop_time_4","stop_time_5","stop_time_6"
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2000,"09 Apr 2000","Giancarlo","Fisichella",11,"Benetton Playlife","11",19,61,0,"1","1","1","1:28.884",199.797,"1:27.253",11,1,40,NA,NA,NA,NA,NA,"25.983",NA,NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2000,"09 Apr 2000","Ricardo","Zonta",23,"BAR Honda","12",14,61,0,"1","1","1","1:28.787",200.015,"1:26.814",11,2,29,45,NA,NA,NA,NA,"24.441","28.096",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2000,"09 Apr 2000","Gaston","Mazzacane",21,"Minardi Fondmetal","13",20,60,0,"2","2","2","1:30.030",197.254,"1:28.231",12,2,23,42,NA,NA,NA,NA,"26.347","26.939",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2000,"09 Apr 2000","Jos","Verstappen",19,"Arrows Supertec","14",16,59,0,"3","3","3","1:28.842",199.891,"1:26.845",11,3,11,21,39,NA,NA,NA,"1:44.136","28.511","26.216",NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2000,"09 Apr 2000","Jarno","Trulli",6,"Jordan Mugen Honda","15",8,58,0,NA,NA,NA,"1:28.754",200.09,"1:26.002",12,2,23,44,NA,NA,NA,NA,"26.934","27.635",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2000,"09 Apr 2000","Pedro","delaRosa",18,"Arrows Supertec","NC",13,49,0,NA,NA,NA,"1:29.370",198.71,"1:26.349",12,2,26,44,NA,NA,NA,NA,"27.029","26.094",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2000,"09 Apr 2000","Ralf","Schumacher",9,"Williams BMW","NC",5,45,0,NA,NA,NA,"1:27.339",203.331,"1:25.871",9,1,29,NA,NA,NA,NA,NA,"25.289",NA,NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2000,"09 Apr 2000","Jean","Alesi",14,"Prost Peugeot","NC",15,25,0,NA,NA,NA,"1:29.719",197.938,"1:26.824",12,1,19,NA,NA,NA,NA,NA,"25.500",NA,NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2000,"09 Apr 2000","Nick","Heidfeld",15,"Prost Peugeot","NC",22,22,0,NA,NA,NA,"1:29.350",198.755,"1:28.361",8,1,21,NA,NA,NA,NA,NA,"29.772",NA,NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2000,"09 Apr 2000","Jenson","Button",10,"Williams BMW","NC",18,5,0,NA,NA,NA,"1:31.912",193.215,"1:27.135",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2000,"09 Apr 2000","Marc","Gene",20,"Minardi Fondmetal","NC",21,5,0,NA,NA,NA,"1:31.524",194.034,"1:28.333",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2000,"09 Apr 2000","Heinz-Harald","Frentzen",5,"Jordan Mugen Honda","NC",6,4,0,NA,NA,NA,"1:31.503",194.078,"1:25.892",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",2000,"23 Apr 2000","David","Coulthard",2,"McLaren Mercedes","1",4,60,10,"1:28:50.108",NA,NA,"1:27.093",212.503,"1:26.088",12,1,33,NA,NA,NA,NA,NA,"35.175",NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",2000,"23 Apr 2000","Mika","Hakkinen",1,"McLaren Mercedes","2",3,60,6,"1:28:51.585","1.477","1.47699999809265","1:26.217",214.663,"1:25.741",11,1,31,NA,NA,NA,NA,NA,"36.279",NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",2000,"23 Apr 2000","Michael","Schumacher",3,"Ferrari","3",5,60,4,"1:29:10.025","19.917","18.4400000572205","1:26.428",214.138,"1:26.161",10,1,38,NA,NA,NA,NA,NA,"32.342",NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",2000,"23 Apr 2000","Ralf","Schumacher",9,"Williams BMW","4",7,60,3,"1:29:31.420","41.312","21.3949999809265","1:26.998",212.735,"1:26.786",12,2,24,47,NA,NA,NA,NA,"33.817","31.616",NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",2000,"23 Apr 2000","Jenson","Button",10,"Williams BMW","5",6,60,2,"1:29:47.867","57.759","16.4470000267029","1:27.631",211.199,"1:26.733",12,2,25,46,NA,NA,NA,NA,"35.114","32.85",NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",2000,"23 Apr 2000","Jarno","Trulli",6,"Jordan Mugen Honda","6",11,60,1,"1:30:09.381","79.273","21.5139999389648","1:27.824",210.735,"1:27.164",11,1,37,NA,NA,NA,NA,NA,"34.672",NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",2000,"23 Apr 2000","Giancarlo","Fisichella",11,"Benetton Playlife","7",12,59,0,"1","1","1","1:28.116",210.036,"1:27.253",12,2,18,39,NA,NA,NA,NA,"32.155","32.856",NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",2000,"23 Apr 2000","Mika","Salo",17,"Sauber Petronas","8",18,59,0,"1","1","1","1:28.178",209.889,"1:28.110",12,2,15,35,NA,NA,NA,NA,"32.682","33.82",NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",2000,"23 Apr 2000","Alexander","Wurz",12,"Benetton Playlife","9",20,59,0,"1","1","1","1:28.487",209.156,"1:28.205",11,2,14,35,NA,NA,NA,NA,"32.411","33.744",NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",2000,"23 Apr 2000","Jean","Alesi",14,"Prost Peugeot","10",15,59,0,"1","1","1","1:28.388",209.39,"1:27.559",12,2,23,44,NA,NA,NA,NA,"33.744","31.397",NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",2000,"23 Apr 2000","Pedro","Diniz",16,"Sauber Petronas","11",13,59,0,"1","1","1","1:28.037",210.225,"1:27.301",12,2,26,43,NA,NA,NA,NA,"32.036","31.707",NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",2000,"23 Apr 2000","Johnny","Herbert",8,"Jaguar Cosworth","12",14,59,0,"1","1","1","1:28.001",210.311,"1:27.461",12,2,27,47,NA,NA,NA,NA,"35.902","42.792",NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",2000,"23 Apr 2000","Eddie","Irvine",7,"Jaguar Cosworth","13",9,59,0,"1","1","1","1:28.009",210.292,"1:26.818",11,2,26,46,NA,NA,NA,NA,"33.253","50.442",NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",2000,"23 Apr 2000","Marc","Gene",20,"Minardi Fondmetal","14",21,59,0,"1","1","1","1:28.557",208.99,"1:28.253",12,2,23,40,NA,NA,NA,NA,"32.768","33.337",NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",2000,"23 Apr 2000","Gaston","Mazzacane",21,"Minardi Fondmetal","15",22,59,0,"1","1","1","1:28.665",208.736,"1:29.174",12,2,21,42,NA,NA,NA,NA,"33.615","32.164",NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",2000,"23 Apr 2000","Jacques","Villeneuve",22,"BAR Honda","16",10,56,0,NA,NA,NA,"1:28.093",210.091,"1:27.025",11,1,33,NA,NA,NA,NA,NA,"36",NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",2000,"23 Apr 2000","Heinz-Harald","Frentzen",5,"Jordan Mugen Honda","17",2,54,0,NA,NA,NA,"1:27.286",212.034,"1:25.706",10,2,24,42,NA,NA,NA,NA,"32.809","33.104",NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",2000,"23 Apr 2000","Nick","Heidfeld",15,"Prost Peugeot","NC",17,51,0,NA,NA,NA,"1:28.803",208.411,"1:27.806",12,2,24,38,NA,NA,NA,NA,"34.821","32.158",NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",2000,"23 Apr 2000","Ricardo","Zonta",23,"BAR Honda","NC",16,36,0,NA,NA,NA,"1:27.655",211.141,"1:27.772",12,1,28,NA,NA,NA,NA,NA,"37.084",NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",2000,"23 Apr 2000","Rubens","Barrichello",4,"Ferrari","NC",1,35,0,NA,NA,NA,"1:27.496",211.525,"1:25.703",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",2000,"23 Apr 2000","Pedro","delaRosa",18,"Arrows Supertec","NC",19,26,0,NA,NA,NA,"1:28.867",208.261,"1:28.135",12,1,23,NA,NA,NA,NA,NA,"45.933",NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",2000,"23 Apr 2000","Jos","Verstappen",19,"Arrows Supertec","NC",8,20,0,NA,NA,NA,"1:29.546",206.682,"1:26.793",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Circuit de Catalunya, Spain",2000,"07 May 2000","Mika","Hakkinen",1,"McLaren Mercedes","1",2,65,10,"1:33:55.390",NA,NA,"1:24.470",201.586,"1:21.052",11,2,26,41,NA,NA,NA,NA,"29.655","28.082",NA,NA,NA,NA
"Spain","Circuit de Catalunya, Spain",2000,"07 May 2000","David","Coulthard",2,"McLaren Mercedes","2",4,65,6,"1:34:11.456","16.066","16.0659999847412","1:24.684",201.076,"1:21.422",11,2,24,39,NA,NA,NA,NA,"33.646","29.308",NA,NA,NA,NA
"Spain","Circuit de Catalunya, Spain",2000,"07 May 2000","Rubens","Barrichello",4,"Ferrari","3",3,65,4,"1:34:24.502","29.112","13.0460000038147","1:25.288",199.652,"1:21.416",11,2,25,40,NA,NA,NA,NA,"30.609","31.186",NA,NA,NA,NA
"Spain","Circuit de Catalunya, Spain",2000,"07 May 2000","Ralf","Schumacher",9,"Williams BMW","4",5,65,3,"1:34:32.701","37.311","8.19899988174438","1:25.326",199.564,"1:21.605",12,2,23,40,NA,NA,NA,NA,"29.328","29.882",NA,NA,NA,NA
"Spain","Circuit de Catalunya, Spain",2000,"07 May 2000","Michael","Schumacher",3,"Ferrari","5",1,65,2,"1:34:43.373","47.983","10.6719999313354","1:24.517",201.474,"1:20.974",10,3,24,41,50,NA,NA,NA,"29.516","38.999","27.141",NA,NA,NA
"Spain","Circuit de Catalunya, Spain",2000,"07 May 2000","Heinz-Harald","Frentzen",5,"Jordan Mugen Honda","6",8,65,1,"1:35:17.315","81.925","33.9420001506805","1:25.183",199.899,"1:22.135",12,2,26,40,NA,NA,NA,NA,"29.832","31.143",NA,NA,NA,NA
"Spain","Circuit de Catalunya, Spain",2000,"07 May 2000","Mika","Salo",17,"Sauber Petronas","7",12,64,0,"1","1","1","1:25.896",198.239,"1:22.443",12,2,27,45,NA,NA,NA,NA,"28.213","28.888",NA,NA,NA,NA
"Spain","Circuit de Catalunya, Spain",2000,"07 May 2000","Ricardo","Zonta",23,"BAR Honda","8",16,64,0,"1","1","1","1:26.241",197.446,"1:22.882",12,2,24,45,NA,NA,NA,NA,"29.886","29.853",NA,NA,NA,NA
"Spain","Circuit de Catalunya, Spain",2000,"07 May 2000","Giancarlo","Fisichella",11,"Benetton Playlife","9",13,64,0,"1","1","1","1:26.352",197.192,"1:22.569",11,2,18,41,NA,NA,NA,NA,"28.689","30.654",NA,NA,NA,NA
"Spain","Circuit de Catalunya, Spain",2000,"07 May 2000","Alexander","Wurz",12,"Benetton Playlife","10",18,64,0,"1","1","1","1:26.147",197.662,"1:23.010",12,2,17,37,NA,NA,NA,NA,"30.09","37.058",NA,NA,NA,NA
"Spain","Circuit de Catalunya, Spain",2000,"07 May 2000","Eddie","Irvine",7,"Jaguar Cosworth","11",9,64,0,"1","1","1","1:26.239",197.451,"1:22.370",11,2,21,40,NA,NA,NA,NA,"31.137","34.638",NA,NA,NA,NA
"Spain","Circuit de Catalunya, Spain",2000,"07 May 2000","Jarno","Trulli",6,"Jordan Mugen Honda","12",7,64,0,"1","1","1","1:25.806",198.447,"1:22.006",12,2,22,44,NA,NA,NA,NA,"55.942","30.162",NA,NA,NA,NA
"Spain","Circuit de Catalunya, Spain",2000,"07 May 2000","Johnny","Herbert",8,"Jaguar Cosworth","13",14,64,0,"1","1","1","1:26.685",196.435,"1:22.781",12,3,19,38,59,NA,NA,NA,"31.172","32.154","26.991",NA,NA,NA
"Spain","Circuit de Catalunya, Spain",2000,"07 May 2000","Marc","Gene",20,"Minardi Fondmetal","14",20,63,0,"2","2","2","1:25.915",198.195,"1:23.486",11,4,17,23,39,60,NA,NA,"36.601","31.31","29.893","27.897",NA,NA
