"race","circuit","season","date","driver_name","driver","number","car","position","starting_grid","laps","points","time_total","time_from_leader","time_from_previous","fastest_lap","average_speed","qualify_time","qualify_lap","stop_total","stop_lap_1","stop_lap_2","stop_lap_3","stop_lap_4","stop_lap_5","stop_lap_6","stop_time_1","stop_time_2","stop_time_3","stop_time_4","stop_time_5","stop_time_6"
"Monaco","Circuit de Monaco, Monaco",1961,"14 May 1961","Stirling","Moss",20,"Lotus Climax","1",1,100,9,"2:45:50.100",NA,NA,"1:36.300",NA,"1:39.100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1961,"14 May 1961","Richie","Ginther",36,"Ferrari","2",2,100,6,"2:45:53.699","3.600","3.59899997711182","1:36.300",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1961,"14 May 1961","Phil","Hill",38,"Ferrari","3",5,100,4,"2:46:31.399","41.300","37.7000000476837",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1961,"14 May 1961","Wolfgang","vonTrips",40,"Ferrari","4",6,98,3,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1961,"14 May 1961","Dan","Gurney",4,"Porsche","5",10,98,2,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1961,"14 May 1961","Bruce","McLaren",26,"Cooper Climax","6",7,95,1,"5","5","5",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1961,"14 May 1961","Maurice","Trintignant",42,"Cooper Maserati","7",15,95,0,"5","5","5",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1961,"14 May 1961","Cliff","Allison",32,"Lotus Climax","8",14,93,0,"7","7","7",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1961,"14 May 1961","Hans","Herrmann",6,"Porsche","9",12,91,0,"9","9","9",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1961,"14 May 1961","Jim","Clark",28,"Lotus Climax","10",3,89,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1961,"14 May 1961","John","Surtees",22,"Cooper Climax","11",11,68,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1961,"14 May 1961","Jo","Bonnier",2,"Porsche","12",9,59,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1961,"14 May 1961","Tony","Brooks",16,"BRM Climax","13",8,54,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1961,"14 May 1961","Michael","May",8,"Lotus Climax","NC",13,42,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1961,"14 May 1961","Jack","Brabham",24,"Cooper Climax","NC",16,38,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1961,"14 May 1961","Graham","Hill",18,"BRM Climax","NC",4,11,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1961,"22 May 1961","Wolfgang","vonTrips",3,"Ferrari","1",2,75,9,"2:01:52.100",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1961,"22 May 1961","Phil","Hill",1,"Ferrari","2",1,75,6,"2:01:53.000","0.900","0.900000095367432",NA,NA,"1:35.700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1961,"22 May 1961","Jim","Clark",15,"Lotus Climax","3",10,75,4,"2:02:05.199","13.100","12.1989998817444","1:35.500",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1961,"22 May 1961","Stirling","Moss",14,"Lotus Climax","4",4,75,3,"2:02:14.299","22.200","9.10000014305115",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1961,"22 May 1961","Richie","Ginther",2,"Ferrari","5",3,75,2,"2:02:14.399","22.300","0.0999999046325684",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1961,"22 May 1961","Jack","Brabham",10,"Cooper Climax","6",7,75,1,"2:03:12.199","80.100","57.7999999523163",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1961,"22 May 1961","John","Surtees",12,"Cooper Climax","7",9,75,0,"2:03:18.799","86.700","6.60000014305115",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1961,"22 May 1961","Graham","Hill",4,"BRM Climax","8",5,75,0,"2:03:21.899","89.800","3.09999990463257",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1961,"22 May 1961","Tony","Brooks",5,"BRM Climax","9",8,74,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1961,"22 May 1961","Dan","Gurney",7,"Porsche","10",6,74,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1961,"22 May 1961","Jo","Bonnier",6,"Porsche","11",11,73,0,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1961,"22 May 1961","Bruce","McLaren",11,"Cooper Climax","12",13,73,0,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1961,"22 May 1961","Trevor","Taylor",16,"Lotus Climax","13",14,73,0,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1961,"22 May 1961","CarelGodin","deBeaufort",8,"Porsche","14",15,72,0,"3","3","3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1961,"22 May 1961","Hans","Herrmann",9,"Porsche","15",12,72,0,"3","3","3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
