"race","circuit","season","date","driver_name","driver","number","car","position","starting_grid","laps","points","time_total","time_from_leader","time_from_previous","fastest_lap","average_speed","qualify_time","qualify_lap","stop_total","stop_lap_1","stop_lap_2","stop_lap_3","stop_lap_4","stop_lap_5","stop_lap_6","stop_time_1","stop_time_2","stop_time_3","stop_time_4","stop_time_5","stop_time_6"
"Australia","Melbourne Grand Prix Circuit, Melbourne",2015,"15 Mar 2015","Lewis","Hamilton",44,"Mercedes","1",1,58,25,"1:31:54.067",NA,NA,"1:30.945",209.915,"1:26.327",16,1,25,NA,NA,NA,NA,NA,"22.295",NA,NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Melbourne",2015,"15 Mar 2015","Nico","Rosberg",6,"Mercedes","2",2,58,18,"1:31:55.426","1.360","1.35900020599365","1:31.092",209.577,"1:26.921",14,1,26,NA,NA,NA,NA,NA,"22.105",NA,NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Melbourne",2015,"15 Mar 2015","Sebastian","Vettel",5,"Ferrari","3",4,58,15,"1:32:28.589","34.523","33.1629998683929","1:31.457",208.74,"1:27.757",12,1,24,NA,NA,NA,NA,NA,"22.694",NA,NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Melbourne",2015,"15 Mar 2015","Felipe","Massa",19,"Williams Mercedes","4",3,58,12,"1:32:32.263","38.196","3.67400002479553","1:31.719",208.144,"1:27.718",21,1,21,NA,NA,NA,NA,NA,"22.062",NA,NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Melbourne",2015,"15 Mar 2015","Felipe","Nasr",12,"Sauber Ferrari","5",10,58,10,"1:33:29.215","95.149","56.9519999027252","1:32.612",206.137,"1:28.800",17,1,25,NA,NA,NA,NA,NA,"22.933",NA,NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Melbourne",2015,"15 Mar 2015","Daniel","Ricciardo",3,"Red Bull Racing Renault","6",6,57,8,"1","1","1","1:32.797",205.726,"1:28.329",22,1,23,NA,NA,NA,NA,NA,"22.535",NA,NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Melbourne",2015,"15 Mar 2015","Nico","Hulkenberg",27,"Force India Mercedes","7",13,57,6,"1","1","1","1:31.970",207.576,"1:29.208",14,2,21,44,NA,NA,NA,NA,"22.137","21.612",NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Melbourne",2015,"15 Mar 2015","Marcus","Ericsson",9,"Sauber Ferrari","8",15,57,4,"1","1","1","1:31.560",208.505,"1:31.376",10,3,1,26,43,NA,NA,NA,"22.681","23.254","22.353",NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Melbourne",2015,"15 Mar 2015","Carlos","Sainz",55,"STR Renault","9",7,57,2,"1","1","1","1:32.872",205.56,"1:28.510",22,1,24,NA,NA,NA,NA,NA,"55.789",NA,NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Melbourne",2015,"15 Mar 2015","Sergio","Perez",11,"Force India Mercedes","10",14,57,1,"1","1","1","1:31.959",207.601,"1:29.209",13,1,38,NA,NA,NA,NA,NA,"26.009",NA,NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Melbourne",2015,"15 Mar 2015","Jenson","Button",22,"McLaren Honda","11",16,56,0,"2","2","2","1:33.338",204.534,"1:31.422",7,1,27,NA,NA,NA,NA,NA,"23.353",NA,NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Melbourne",2015,"15 Mar 2015","Kimi","Räikkönen",7,"Ferrari","NC",5,40,0,NA,NA,NA,"1:31.426",208.811,"1:27.790",17,2,16,40,NA,NA,NA,NA,"27.465","22.405",NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Melbourne",2015,"15 Mar 2015","Max","Verstappen",33,"STR Renault","NC",11,32,0,NA,NA,NA,"1:34.295",202.458,"1:28.868",15,1,32,NA,NA,NA,NA,NA,"23.532",NA,NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Melbourne",2015,"15 Mar 2015","Romain","Grosjean",8,"Lotus Mercedes","NC",8,0,0,NA,NA,NA,NA,NA,"1:28.560",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Melbourne",2015,"15 Mar 2015","Pastor","Maldonado",13,"Lotus Mercedes","NC",9,0,0,NA,NA,NA,NA,NA,"1:29.480",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Melbourne",2015,"15 Mar 2015","Daniil","Kvyat",26,"Red Bull Racing Renault","NC",12,0,0,NA,NA,NA,NA,NA,"1:29.070",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Melbourne",2015,"15 Mar 2015","Kevin","Magnussen",20,"McLaren Honda","NC",17,0,0,NA,NA,NA,NA,NA,"1:32.037",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Sepang International Circuit, Kuala Lumpur",2015,"29 Mar 2015","Sebastian","Vettel",5,"Ferrari","1",2,56,25,"1:41:05.793",NA,NA,"1:43.648",192.524,"1:49.908",13,2,17,37,NA,NA,NA,NA,"23.996","25.092",NA,NA,NA,NA
"Malaysia","Sepang International Circuit, Kuala Lumpur",2015,"29 Mar 2015","Lewis","Hamilton",44,"Mercedes","2",1,56,18,"1:41:14.361","8.569","8.56800007820129","1:43.125",193.501,"1:49.834",13,3,4,24,38,NA,NA,NA,"26.094","24.595","24.179",NA,NA,NA
"Malaysia","Sepang International Circuit, Kuala Lumpur",2015,"29 Mar 2015","Nico","Rosberg",6,"Mercedes","3",3,56,15,"1:41:18.102","12.310","3.7409999370575","1:42.062",195.516,"1:50.299",13,3,4,26,41,NA,NA,NA,"33.689","24.574","24.336",NA,NA,NA
"Malaysia","Sepang International Circuit, Kuala Lumpur",2015,"29 Mar 2015","Kimi","Räikkönen",7,"Ferrari","4",11,56,12,"1:41:59.615","53.822","41.5130000114441","1:44.124",191.644,"1:42.173",7,3,2,14,34,NA,NA,NA,"27.285","24.744","24.653",NA,NA,NA
