"race","circuit","season","date","driver_name","driver","number","car","position","starting_grid","laps","points","time_total","time_from_leader","time_from_previous","fastest_lap","average_speed","qualify_time","qualify_lap","stop_total","stop_lap_1","stop_lap_2","stop_lap_3","stop_lap_4","stop_lap_5","stop_lap_6","stop_time_1","stop_time_2","stop_time_3","stop_time_4","stop_time_5","stop_time_6"
"Brazil","Autódromo José Carlos Pace, Brazil",1995,"26 Mar 1995","Michael","Schumacher",1,"Benetton Renault","1",2,71,10,"1:38:34.154",NA,NA,"1:20.921",NA,"1:20.382",14,3,18,35,53,NA,NA,NA,"32.323","31.807","31.346",NA,NA,NA
"Brazil","Autódromo José Carlos Pace, Brazil",1995,"26 Mar 1995","David","Coulthard",6,"Williams Renault","2",3,71,6,"1:38:42.213","8.060","8.05900001525879","1:21.543",NA,"1:20.422",21,1,22,NA,NA,NA,NA,NA,"34.174",NA,NA,NA,NA,NA
"Brazil","Autódromo José Carlos Pace, Brazil",1995,"26 Mar 1995","Gerhard","Berger",28,"Ferrari","3",5,70,4,"1","1","1","1:22.679",NA,"1:20.906",17,2,27,50,NA,NA,NA,NA,"45.636","32.244",NA,NA,NA,NA
"Brazil","Autódromo José Carlos Pace, Brazil",1995,"26 Mar 1995","Mika","Hakkinen",8,"McLaren Mercedes","4",7,70,3,"1","1","1","1:22.495",NA,"1:21.399",23,2,23,43,NA,NA,NA,NA,"44.698","38.170",NA,NA,NA,NA
"Brazil","Autódromo José Carlos Pace, Brazil",1995,"26 Mar 1995","Jean","Alesi",27,"Ferrari","5",6,70,2,"1","1","1","1:23.207",NA,"1:21.041",22,2,17,44,NA,NA,NA,NA,"34.456","36.548",NA,NA,NA,NA
"Brazil","Autódromo José Carlos Pace, Brazil",1995,"26 Mar 1995","Mark","Blundell",7,"McLaren Mercedes","6",9,70,1,"1","1","1","1:23.252",NA,"1:21.779",21,2,20,46,NA,NA,NA,NA,"38.853","36.203",NA,NA,NA,NA
"Brazil","Autódromo José Carlos Pace, Brazil",1995,"26 Mar 1995","Mika","Salo",4,"Tyrrell Yamaha","7",12,69,0,"2","2","2","1:22.979",NA,"1:22.416",18,2,21,39,NA,NA,NA,NA,"31.557","33.690",NA,NA,NA,NA
"Brazil","Autódromo José Carlos Pace, Brazil",1995,"26 Mar 1995","Aguri","Suzuki",25,"Ligier Mugen Honda","8",15,69,0,"2","2","2","1:23.049",NA,"1:22.971",22,2,19,32,NA,NA,NA,NA,"37.088","44.601",NA,NA,NA,NA
"Brazil","Autódromo José Carlos Pace, Brazil",1995,"26 Mar 1995","Andrea","Montermini",17,"Pacific Ilmor","9",22,65,0,"6","6","6","1:27.447",NA,"1:25.886",17,2,26,49,NA,NA,NA,NA,"1:13.724","45.748",NA,NA,NA,NA
"Brazil","Autódromo José Carlos Pace, Brazil",1995,"26 Mar 1995","Pedro","Diniz",21,"Forti Ford","10",25,64,0,"7","7","7","1:28.811",NA,"1:27.792",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
