"race","circuit","season","date","driver_name","driver","number","car","position","starting_grid","laps","points","time_total","time_from_leader","time_from_previous","fastest_lap","average_speed","qualify_time","qualify_lap","stop_total","stop_lap_1","stop_lap_2","stop_lap_3","stop_lap_4","stop_lap_5","stop_lap_6","stop_time_1","stop_time_2","stop_time_3","stop_time_4","stop_time_5","stop_time_6"
"Belgium","Circuit de Spa-Francorchamps, Belgium",1970,"07 Jun 1970","Henri","Pescarolo",26,"Matra","6",17,27,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1970,"07 Jun 1970","Jo","Siffert",9,"March Ford","7",10,26,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1970,"07 Jun 1970","Jacky","Ickx",27,"Ferrari","8",4,26,0,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1970,"07 Jun 1970","Ronnie","Peterson",14,"March Ford","NC",9,20,0,"8","8","8",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1970,"07 Jun 1970","Jack","Brabham",18,"Brabham Ford","NC",5,19,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1970,"07 Jun 1970","Graham","Hill",23,"Lotus Ford","NC",16,19,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1970,"07 Jun 1970","Jackie","Stewart",11,"March Ford","NC",1,14,0,NA,NA,NA,NA,NA,"3:28.000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1970,"07 Jun 1970","John","Miles",21,"Lotus Ford","NC",13,13,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1970,"07 Jun 1970","Jochen","Rindt",20,"Lotus Ford","NC",2,10,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1970,"07 Jun 1970","Jackie","Oliver",2,"BRM","NC",14,7,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1970,"07 Jun 1970","Piers","Courage",7,"De Tomaso Ford","NC",12,4,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1970,"07 Jun 1970","Derek","Bell",8,"Brabham Ford","NC",15,1,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1970,"21 Jun 1970","Jochen","Rindt",10,"Lotus Ford","1",1,80,9,"1:50:43.410",NA,NA,NA,NA,"1:18.500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1970,"21 Jun 1970","Jackie","Stewart",5,"March Ford","2",2,80,6,"1:51:13.410","30.000","30",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1970,"21 Jun 1970","Jacky","Ickx",25,"Ferrari","3",3,79,4,"1","1","1","1:19.230",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1970,"21 Jun 1970","Clay","Regazzoni",26,"Ferrari","4",6,79,3,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1970,"21 Jun 1970","Jean-Pierre","Beltoise",23,"Matra","5",10,79,2,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1970,"21 Jun 1970","John","Surtees",16,"McLaren Ford","6",14,79,1,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1970,"21 Jun 1970","John","Miles",12,"Lotus Ford","7",8,78,0,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1970,"21 Jun 1970","Henri","Pescarolo",24,"Matra","8",13,78,0,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1970,"21 Jun 1970","Ronnie","Peterson",22,"March Ford","9",16,78,0,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1970,"21 Jun 1970","Pedro","Rodriguez",1,"BRM","10",7,77,0,"3","3","3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1970,"21 Jun 1970","Jack","Brabham",18,"Brabham Ford","11",12,76,0,"4","4","4",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1970,"21 Jun 1970","Graham","Hill",15,"Lotus Ford","NC",20,71,0,"9","9","9",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1970,"21 Jun 1970","Francois","Cevert",6,"March Ford","NC",15,31,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1970,"21 Jun 1970","George","Eaton",3,"BRM","NC",18,26,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1970,"21 Jun 1970","Jackie","Oliver",2,"BRM","NC",5,23,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1970,"21 Jun 1970","Piers","Courage",4,"De Tomaso Ford","NC",9,22,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1970,"21 Jun 1970","Jo","Siffert",9,"March Ford","NC",17,22,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1970,"21 Jun 1970","Peter","Gethin",20,"McLaren Ford","NC",11,18,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1970,"21 Jun 1970","Dan","Gurney",32,"McLaren Ford","NC",19,2,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1970,"21 Jun 1970","Chris","Amon",8,"March Ford","NC",4,1,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1970,"05 Jul 1970","Jochen","Rindt",6,"Lotus Ford","1",6,38,9,"1:55:57.000",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1970,"05 Jul 1970","Chris","Amon",14,"March Ford","2",3,38,6,"1:56:04.609","7.610","7.60899996757507",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1970,"05 Jul 1970","Jack","Brabham",23,"Brabham Ford","3",5,38,4,"1:56:41.829","44.830","37.2200000286102","3:00.750",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1970,"05 Jul 1970","Denny","Hulme",19,"McLaren Ford","4",7,38,3,"1:56:42.660","45.660","0.831000089645386",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1970,"05 Jul 1970","Henri","Pescarolo",20,"Matra","5",8,38,2,"1:57:16.420","79.420","33.7599999904633",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1970,"05 Jul 1970","Dan","Gurney",17,"McLaren Ford","6",17,38,1,"1:57:16.650","79.650","0.230000019073486",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1970,"05 Jul 1970","Rolf","Stommelen",22,"Brabham Ford","7",14,38,0,"1:58:17.160","140.160","1.00849999984105",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1970,"05 Jul 1970","John","Miles",7,"Lotus Ford","8",18,38,0,"1:58:44.170","167.170","27.0099999904633",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1970,"05 Jul 1970","Jackie","Stewart",1,"March Ford","9",4,38,0,"1:59:06.609","189.610","22.4389998912811",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1970,"05 Jul 1970","Graham","Hill",8,"Lotus Ford","10",20,37,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1970,"05 Jul 1970","Francois","Cevert",2,"March Ford","11",13,37,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1970,"05 Jul 1970","George","Eaton",4,"BRM","12",19,36,0,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1970,"05 Jul 1970","Jean-Pierre","Beltoise",21,"Matra","13",2,35,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1970,"05 Jul 1970","Ignazio","Giunti",11,"Ferrari","14",11,35,0,"3","3","3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1970,"05 Jul 1970","Andrea","deAdamich",16,"McLaren Alfa Romeo","NC",15,29,0,"9","9","9",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1970,"05 Jul 1970","Jo","Siffert",12,"March Ford","NC",16,23,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1970,"05 Jul 1970","Ronnie","Peterson",18,"March Ford","NC",9,17,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
