"race","circuit","season","date","driver_name","driver","number","car","position","starting_grid","laps","points","time_total","time_from_leader","time_from_previous","fastest_lap","average_speed","qualify_time","qualify_lap","stop_total","stop_lap_1","stop_lap_2","stop_lap_3","stop_lap_4","stop_lap_5","stop_lap_6","stop_time_1","stop_time_2","stop_time_3","stop_time_4","stop_time_5","stop_time_6"
"Netherlands","Circuit Park Zandvoort, Netherlands",1964,"24 May 1964","Chris","Amon",10,"Lotus BRM","5",13,79,2,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1964,"24 May 1964","Bob","Anderson",34,"Brabham Climax","6",11,78,1,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1964,"24 May 1964","Bruce","McLaren",24,"Cooper Climax","7",5,78,0,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1964,"24 May 1964","Phil","Hill",22,"Cooper Climax","8",9,76,0,"4","4","4",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1964,"24 May 1964","Jo","Bonnier",26,"Brabham Climax","9",12,76,0,"4","4","4",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1964,"24 May 1964","Giancarlo","Baghetti",32,"BRM","10",16,74,0,"6","6","6",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1964,"24 May 1964","Richie","Ginther",8,"BRM","11",8,64,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1964,"24 May 1964","Mike","Hailwood",12,"Lotus BRM","12",14,57,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1964,"24 May 1964","Jo","Siffert",36,"Brabham BRM","13",18,55,0,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1964,"24 May 1964","Jack","Brabham",14,"Brabham Climax","NC",7,44,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1964,"24 May 1964","Lorenzo","Bandini",4,"Ferrari","NC",10,25,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1964,"24 May 1964","Dan","Gurney",16,"Brabham Climax","NC",1,23,0,NA,NA,NA,NA,NA,"1:31.200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1964,"24 May 1964","CarelGodin","deBeaufort",28,"Porsche","NC",17,8,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1964,"14 Jun 1964","Jim","Clark",23,"Lotus Climax","1",6,32,9,"2:06:40.500",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1964,"14 Jun 1964","Bruce","McLaren",20,"Cooper Climax","2",7,32,6,"2:06:43.900","3.400","3.40000009536743",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1964,"14 Jun 1964","Jack","Brabham",14,"Brabham Climax","3",3,32,4,"2:07:28.599","48.100","44.6989998817444",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1964,"14 Jun 1964","Richie","Ginther",2,"BRM","4",8,32,3,"2:08:39.099","118.600","1.175",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1964,"14 Jun 1964","Graham","Hill",1,"BRM","5",2,31,2,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1964,"14 Jun 1964","Dan","Gurney",15,"Brabham Climax","6",1,31,1,NA,NA,NA,"3:49.200",NA,"3:50.900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1964,"14 Jun 1964","Trevor","Taylor",4,"BRP BRM","7",12,31,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1964,"14 Jun 1964","Giancarlo","Baghetti",6,"BRM","8",17,31,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1964,"14 Jun 1964","Peter","Arundell",24,"Lotus Climax","9",4,28,0,"4","4","4",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1964,"14 Jun 1964","Innes","Ireland",3,"BRP BRM","10",16,28,0,"4","4","4",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1964,"14 Jun 1964","Peter","Revson",29,"Lotus BRM","DQ",10,27,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1964,"14 Jun 1964","Jo","Siffert",17,"Brabham BRM","NC",13,13,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1964,"14 Jun 1964","Phil","Hill",21,"Cooper Climax","NC",15,13,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1964,"14 Jun 1964","Lorenzo","Bandini",11,"Ferrari","NC",9,11,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1964,"14 Jun 1964","Andre","Pilette",28,"Scirocco Climax","NC",18,10,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1964,"14 Jun 1964","Jo","Bonnier",16,"Brabham BRM","NC",14,7,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1964,"14 Jun 1964","Chris","Amon",27,"Lotus BRM","NC",11,3,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1964,"14 Jun 1964","John","Surtees",10,"Ferrari","NC",5,3,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1964,"28 Jun 1964","Dan","Gurney",22,"Brabham Climax","1",2,57,9,"2:07:49.100",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1964,"28 Jun 1964","Graham","Hill",8,"BRM","2",6,57,6,"2:08:13.199","24.100","24.0989999771118",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1964,"28 Jun 1964","Jack","Brabham",20,"Brabham Climax","3",5,57,4,"2:08:14.000","24.900","0.801000118255615","2:11.400",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1964,"28 Jun 1964","Peter","Arundell",4,"Lotus Climax","4",4,57,3,"2:08:59.699","70.600","45.6989998817444",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1964,"28 Jun 1964","Richie","Ginther",10,"BRM","5",9,57,2,"2:10:01.199","132.100","1.025",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1964,"28 Jun 1964","Bruce","McLaren",12,"Cooper Climax","6",7,56,1,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1964,"28 Jun 1964","Phil","Hill",14,"Cooper Climax","7",10,56,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1964,"28 Jun 1964","Mike","Hailwood",6,"Lotus BRM","8",13,56,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1964,"28 Jun 1964","Lorenzo","Bandini",26,"Ferrari","9",8,55,0,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1964,"28 Jun 1964","Chris","Amon",34,"Lotus BRM","10",14,53,0,"4","4","4",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1964,"28 Jun 1964","Maurice","Trintignant",28,"BRM","11",16,52,0,"5","5","5",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1964,"28 Jun 1964","Bob","Anderson",19,"Brabham Climax","12",15,50,0,"7","7","7",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1964,"28 Jun 1964","Innes","Ireland",16,"BRP BRM","NC",11,31,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1964,"28 Jun 1964","Jim","Clark",2,"Lotus Climax","NC",1,31,0,NA,NA,NA,NA,NA,"2:09.600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1964,"28 Jun 1964","John","Surtees",24,"Ferrari","NC",3,6,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1964,"28 Jun 1964","Trevor","Taylor",18,"BRP BRM","NC",12,6,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1964,"28 Jun 1964","Jo","Siffert",30,"Brabham BRM","NC",17,4,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Brands Hatch Circuit, Great Britain",1964,"11 Jul 1964","Jim","Clark",1,"Lotus Climax","1",1,80,9,"2:15:07.000",NA,NA,"1:38.800",NA,"1:38.100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Brands Hatch Circuit, Great Britain",1964,"11 Jul 1964","Graham","Hill",3,"BRM","2",2,80,6,"2:15:09.799","2.800","2.79900002479553",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Brands Hatch Circuit, Great Britain",1964,"11 Jul 1964","John","Surtees",7,"Ferrari","3",5,80,4,"2:16:27.599","80.600","1.29666666587194",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Brands Hatch Circuit, Great Britain",1964,"11 Jul 1964","Jack","Brabham",5,"Brabham Climax","4",4,79,3,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Brands Hatch Circuit, Great Britain",1964,"11 Jul 1964","Lorenzo","Bandini",8,"Ferrari","5",8,78,2,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Brands Hatch Circuit, Great Britain",1964,"11 Jul 1964","Phil","Hill",10,"Cooper Climax","6",15,78,1,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Brands Hatch Circuit, Great Britain",1964,"11 Jul 1964","Bob","Anderson",19,"Brabham Climax","7",7,78,0,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Brands Hatch Circuit, Great Britain",1964,"11 Jul 1964","Richie","Ginther",4,"BRM","8",14,77,0,"3","3","3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Brands Hatch Circuit, Great Britain",1964,"11 Jul 1964","Mike","Spence",2,"Lotus Climax","9",13,77,0,"3","3","3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Brands Hatch Circuit, Great Britain",1964,"11 Jul 1964","Innes","Ireland",11,"BRP BRM","10",10,77,0,"3","3","3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Brands Hatch Circuit, Great Britain",1964,"11 Jul 1964","Jo","Siffert",20,"Brabham BRM","11",16,76,0,"4","4","4",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Brands Hatch Circuit, Great Britain",1964,"11 Jul 1964","Giancarlo","Baghetti",18,"BRM","12",21,76,0,"4","4","4",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Brands Hatch Circuit, Great Britain",1964,"11 Jul 1964","Dan","Gurney",6,"Brabham Climax","13",3,75,0,"5","5","5",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Brands Hatch Circuit, Great Britain",1964,"11 Jul 1964","John","Taylor",22,"Cooper Ford","14",20,56,0,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Brands Hatch Circuit, Great Britain",1964,"11 Jul 1964","Jo","Bonnier",16,"Brabham BRM","NC",9,46,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Brands Hatch Circuit, Great Britain",1964,"11 Jul 1964","Peter","Revson",24,"Lotus BRM","NC",22,43,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Brands Hatch Circuit, Great Britain",1964,"11 Jul 1964","Ian","Raby",23,"Brabham BRM","NC",17,37,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Brands Hatch Circuit, Great Britain",1964,"11 Jul 1964","Tony","Maggs",17,"BRM","NC",23,37,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Brands Hatch Circuit, Great Britain",1964,"11 Jul 1964","Trevor","Taylor",12,"Lotus BRM","NC",18,22,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Brands Hatch Circuit, Great Britain",1964,"11 Jul 1964","Mike","Hailwood",14,"Lotus BRM","NC",12,16,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Brands Hatch Circuit, Great Britain",1964,"11 Jul 1964","Chris","Amon",15,"Lotus BRM","NC",11,9,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Brands Hatch Circuit, Great Britain",1964,"11 Jul 1964","Bruce","McLaren",9,"Cooper Climax","NC",6,6,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Brands Hatch Circuit, Great Britain",1964,"11 Jul 1964","Frank","Gardner",26,"Brabham Ford","NC",19,0,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Nürburgring, Germany",1964,"02 Aug 1964","John","Surtees",7,"Ferrari","1",1,15,9,"2:12:04.800",NA,NA,"8:39.000",NA,"8:38.400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Nürburgring, Germany",1964,"02 Aug 1964","Graham","Hill",3,"BRM","2",5,15,6,"2:13:20.399","75.600","1.25998333295186",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Nürburgring, Germany",1964,"02 Aug 1964","Lorenzo","Bandini",8,"Ferrari","3",4,15,4,"2:16:57.599","292.800","3.62000000079473",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Nürburgring, Germany",1964,"02 Aug 1964","Jo","Siffert",19,"Brabham BRM","4",10,15,3,"2:17:27.899","323.100","30.2999999523163",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Nürburgring, Germany",1964,"02 Aug 1964","Maurice","Trintignant",22,"BRM","5",14,14,2,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Nürburgring, Germany",1964,"02 Aug 1964","Tony","Maggs",26,"BRM","6",16,14,1,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Nürburgring, Germany",1964,"02 Aug 1964","Richie","Ginther",4,"BRM","7",11,14,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Nürburgring, Germany",1964,"02 Aug 1964","Mike","Spence",2,"Lotus Climax","8",17,14,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Nürburgring, Germany",1964,"02 Aug 1964","Gerhard","Mitter",23,"Lotus Climax","9",19,14,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Nürburgring, Germany",1964,"02 Aug 1964","Dan","Gurney",5,"Brabham Climax","10",3,14,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Nürburgring, Germany",1964,"02 Aug 1964","Chris","Amon",14,"Lotus BRM","11",9,12,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Nürburgring, Germany",1964,"02 Aug 1964","Jack","Brabham",6,"Brabham Climax","12",6,11,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Nürburgring, Germany",1964,"02 Aug 1964","Ronnie","Bucknum",20,"Honda","13",22,11,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Nürburgring, Germany",1964,"02 Aug 1964","Peter","Revson",27,"Lotus BRM","14",18,10,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Nürburgring, Germany",1964,"02 Aug 1964","Jim","Clark",1,"Lotus Climax","NC",2,7,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Nürburgring, Germany",1964,"02 Aug 1964","Bruce","McLaren",9,"Cooper Climax","NC",7,4,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Nürburgring, Germany",1964,"02 Aug 1964","Bob","Anderson",16,"Brabham Climax","NC",15,4,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Nürburgring, Germany",1964,"02 Aug 1964","Edgar","Barth",12,"Cooper Climax","NC",20,3,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Nürburgring, Germany",1964,"02 Aug 1964","Giancarlo","Baghetti",18,"BRM","NC",21,2,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Nürburgring, Germany",1964,"02 Aug 1964","Phil","Hill",10,"Cooper Climax","NC",8,1,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
