"race","circuit","season","date","driver_name","driver","number","car","position","starting_grid","laps","points","time_total","time_from_leader","time_from_previous","fastest_lap","average_speed","qualify_time","qualify_lap","stop_total","stop_lap_1","stop_lap_2","stop_lap_3","stop_lap_4","stop_lap_5","stop_lap_6","stop_time_1","stop_time_2","stop_time_3","stop_time_4","stop_time_5","stop_time_6"
"Malaysia","Sepang International Circuit, Malaysia",2006,"19 Mar 2006","Jarno","Trulli",8,"Toyota","9",9,55,0,"1","1","1","1:36.380",207.042,"1:34.702",12,2,20,36,NA,NA,NA,NA,"25.511","30.312",NA,NA,NA,NA
"Malaysia","Sepang International Circuit, Malaysia",2006,"19 Mar 2006","Rubens","Barrichello",11,"Honda","10",20,55,0,"1","1","1","1:36.188",207.456,"1:34.683",14,2,31,36,NA,NA,NA,NA,"30.540","30.219",NA,NA,NA,NA
"Malaysia","Sepang International Circuit, Malaysia",2006,"19 Mar 2006","Vitantonio","Liuzzi",20,"STR Cosworth","11",13,54,0,"2","2","2","1:37.387",204.902,"1:36.581",7,3,1,19,37,NA,NA,NA,"34.193","34.239","28.073",NA,NA,NA
"Malaysia","Sepang International Circuit, Malaysia",2006,"19 Mar 2006","Christijan","Albers",19,"MF1 Toyota","12",15,54,0,"2","2","2","1:38.198",203.209,"1:37.426",7,2,19,37,NA,NA,NA,NA,"26.871","28.201",NA,NA,NA,NA
"Malaysia","Sepang International Circuit, Malaysia",2006,"19 Mar 2006","Tiago","Monteiro",18,"MF1 Toyota","13",16,54,0,"2","2","2","1:39.510",200.53,"1:37.819",6,2,12,36,NA,NA,NA,NA,"28.625","28.686",NA,NA,NA,NA
"Malaysia","Sepang International Circuit, Malaysia",2006,"19 Mar 2006","Takuma","Sato",22,"Super Aguri Honda","14",17,53,0,"3","3","3","1:40.199",199.151,"1:39.011",6,2,19,39,NA,NA,NA,NA,"28.588","28.241",NA,NA,NA,NA
"Malaysia","Sepang International Circuit, Malaysia",2006,"19 Mar 2006","Nick","Heidfeld",16,"Sauber BMW","NC",11,48,0,NA,NA,NA,"1:35.751",208.403,"1:34.783",10,2,24,42,NA,NA,NA,NA,"25.701","24.971",NA,NA,NA,NA
"Malaysia","Sepang International Circuit, Malaysia",2006,"19 Mar 2006","Scott","Speed",21,"STR Cosworth","NC",12,41,0,NA,NA,NA,"1:37.313",205.057,"1:36.297",6,1,22,NA,NA,NA,NA,NA,"29.904",NA,NA,NA,NA,NA
"Malaysia","Sepang International Circuit, Malaysia",2006,"19 Mar 2006","Yuji","Ide",23,"Super Aguri Honda","NC",18,33,0,NA,NA,NA,"1:42.833",194.05,"1:40.720",6,1,16,NA,NA,NA,NA,NA,"30.339",NA,NA,NA,NA,NA
"Malaysia","Sepang International Circuit, Malaysia",2006,"19 Mar 2006","Christian","Klien",15,"RBR Ferrari","NC",8,26,0,NA,NA,NA,"1:36.867",206.002,"1:38.715",16,2,1,4,NA,NA,NA,NA,"9:34.749","4:08.631",NA,NA,NA,NA
"Malaysia","Sepang International Circuit, Malaysia",2006,"19 Mar 2006","Mark","Webber",9,"Williams Cosworth","NC",4,15,0,NA,NA,NA,"1:36.771",206.206,"1:34.672",18,1,14,NA,NA,NA,NA,NA,"26.486",NA,NA,NA,NA,NA
"Malaysia","Sepang International Circuit, Malaysia",2006,"19 Mar 2006","David","Coulthard",14,"RBR Ferrari","NC",19,10,0,NA,NA,NA,"1:38.078",203.458,"1:34.614",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Sepang International Circuit, Malaysia",2006,"19 Mar 2006","Nico","Rosberg",10,"Williams Cosworth","NC",3,6,0,NA,NA,NA,"1:37.366",204.946,"1:34.626",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malaysia","Sepang International Circuit, Malaysia",2006,"19 Mar 2006","Kimi","Räikkönen",3,"McLaren Mercedes","NC",6,0,0,NA,NA,NA,NA,NA,"1:34.983",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Australia",2006,"02 Apr 2006","Fernando","Alonso",1,"Renault","1",3,57,10,"1:34:27.870",NA,NA,"1:26.189",221.499,"1:25.778",24,2,20,34,NA,NA,NA,NA,"23.013","20.934",NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Australia",2006,"02 Apr 2006","Kimi","Räikkönen",3,"McLaren Mercedes","2",4,57,8,"1:34:29.698","1.829","1.82800006866455","1:26.045",221.869,"1:25.822",22,2,21,34,NA,NA,NA,NA,"23.199","29.926",NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Australia",2006,"02 Apr 2006","Ralf","Schumacher",7,"Toyota","3",6,57,6,"1:34:52.693","24.824","22.9950001239777","1:27.810",217.41,"1:26.612",28,3,19,23,34,NA,NA,NA,"20.878","10.164","20.822",NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Australia",2006,"02 Apr 2006","Nick","Heidfeld",16,"Sauber BMW","4",8,57,5,"1:34:58.901","31.032","6.20799994468689","1:27.700",217.683,"1:27.579",30,2,25,34,NA,NA,NA,NA,"20.8","20.16",NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Australia",2006,"02 Apr 2006","Giancarlo","Fisichella",2,"Renault","5",2,57,4,"1:35:06.290","38.421","7.38899993896484","1:27.561",218.028,"1:25.635",23,2,19,34,NA,NA,NA,NA,"23.327","19.612",NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Australia",2006,"02 Apr 2006","Jacques","Villeneuve",17,"Sauber BMW","6",19,57,3,"1:35:17.423","49.554","11.1330001354218","1:28.321",216.152,"1:29.239",19,1,33,NA,NA,NA,NA,NA,"22.901",NA,NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Australia",2006,"02 Apr 2006","Rubens","Barrichello",11,"Honda","7",16,57,2,"1:35:19.773","51.904","2.34999990463257","1:27.690",217.707,"1:29.943",6,2,30,38,NA,NA,NA,NA,"19.667","20.396",NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Australia",2006,"02 Apr 2006","David","Coulthard",14,"RBR Ferrari","8",11,57,1,"1:35:21.852","53.983","2.0789999961853","1:28.250",216.326,"1:27.023",11,2,29,38,NA,NA,NA,NA,"20.525","19.899",NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Australia",2006,"02 Apr 2006","Scott","Speed",21,"STR Cosworth","9",18,57,0,"1:35:46.686","78.817","24.8340001106262","1:28.367",216.039,"1:30.426",9,2,24,33,NA,NA,NA,NA,"22.871","40.915",NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Australia",2006,"02 Apr 2006","Jenson","Button",12,"Honda","10",1,56,0,NA,NA,NA,"1:27.799",217.437,"1:25.229",25,2,19,34,NA,NA,NA,NA,"21.287","21.479",NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Australia",2006,"02 Apr 2006","Christijan","Albers",19,"MF1 Toyota","11",17,56,0,"1","1","1","1:29.238",213.931,"1:30.226",8,2,22,33,NA,NA,NA,NA,"22.226","30.698",NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Australia",2006,"02 Apr 2006","Takuma","Sato",22,"Super Aguri Honda","12",21,55,0,"2","2","2","1:30.574",210.775,"1:32.279",7,3,23,33,47,NA,NA,NA,"22.059","22.983","19.486",NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Australia",2006,"02 Apr 2006","Yuji","Ide",23,"Super Aguri Honda","13",22,54,0,"3","3","3","1:33.737",203.663,"1:36.164",7,3,20,23,33,NA,NA,NA,"23.592","22.445","40.486",NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Australia",2006,"02 Apr 2006","JuanPablo","Montoya",4,"McLaren Mercedes","NC",5,46,0,NA,NA,NA,"1:27.464",218.27,"1:25.976",22,2,18,34,NA,NA,NA,NA,"22.924","36.16",NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Australia",2006,"02 Apr 2006","Tiago","Monteiro",18,"MF1 Toyota","NC",20,39,0,NA,NA,NA,"1:29.687",212.86,"1:30.709",7,2,8,33,NA,NA,NA,NA,"22.093","37.932",NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Australia",2006,"02 Apr 2006","Vitantonio","Liuzzi",20,"STR Cosworth","NC",12,37,0,NA,NA,NA,"1:27.988",216.97,"1:27.219",18,2,23,34,NA,NA,NA,NA,"22.449","22.848",NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Australia",2006,"02 Apr 2006","Michael","Schumacher",5,"Ferrari","NC",10,32,0,NA,NA,NA,"1:27.180",218.981,"1:26.718",11,1,25,NA,NA,NA,NA,NA,"21.26",NA,NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Australia",2006,"02 Apr 2006","Mark","Webber",9,"Williams Cosworth","NC",7,22,0,NA,NA,NA,"1:27.800",217.435,"1:26.937",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Australia",2006,"02 Apr 2006","Christian","Klien",15,"RBR Ferrari","NC",13,4,0,NA,NA,NA,"1:41.351",188.363,"1:27.591",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Australia",2006,"02 Apr 2006","Jarno","Trulli",8,"Toyota","NC",9,0,0,NA,NA,NA,NA,NA,"",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Australia",2006,"02 Apr 2006","Nico","Rosberg",10,"Williams Cosworth","NC",14,0,0,NA,NA,NA,NA,NA,"1:29.422",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Melbourne Grand Prix Circuit, Australia",2006,"02 Apr 2006","Felipe","Massa",6,"Ferrari","NC",15,0,0,NA,NA,NA,NA,NA,"",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2006,"23 Apr 2006","Michael","Schumacher",5,"Ferrari","1",1,62,10,"1:31:06.486",NA,NA,"1:24.624",210.961,"1:22.795",22,2,20,42,NA,NA,NA,NA,"25.502","23.936",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2006,"23 Apr 2006","Fernando","Alonso",1,"Renault","2",5,62,8,"1:31:08.582","2.096","2.09599995613098","1:24.569",211.098,"1:23.709",21,2,25,41,NA,NA,NA,NA,"26.041","23.310",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2006,"23 Apr 2006","JuanPablo","Montoya",4,"McLaren Mercedes","3",7,62,6,"1:31:22.354","15.868","13.7720000743866","1:25.096",209.791,"1:24.021",24,2,23,44,NA,NA,NA,NA,"24.292","23.999",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2006,"23 Apr 2006","Felipe","Massa",6,"Ferrari","4",4,62,5,"1:31:23.582","17.096","1.2279999256134","1:25.528",208.731,"1:23.702",22,2,19,41,NA,NA,NA,NA,"25.381","24.531",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2006,"23 Apr 2006","Kimi","Räikkönen",3,"McLaren Mercedes","5",8,62,4,"1:31:24.009","17.524","0.427000045776367","1:25.027",209.961,"1:24.158",21,2,22,47,NA,NA,NA,NA,"25.185","22.918",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2006,"23 Apr 2006","Mark","Webber",9,"Williams Cosworth","6",10,62,3,"1:31:44.225","37.739","20.2159998416901","1:25.488",208.829,"1:24.795",21,2,23,42,NA,NA,NA,NA,"24.469","25.456",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2006,"23 Apr 2006","Jenson","Button",12,"Honda","7",2,62,2,"1:31:46.121","39.635","1.89600014686584","1:25.347",209.174,"1:22.988",20,3,15,30,44,NA,NA,NA,"26.651","38.792","24.110",NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2006,"23 Apr 2006","Giancarlo","Fisichella",2,"Renault","8",11,62,1,"1:31:46.686","40.200","0.565000057220459","1:25.353",209.159,"1:23.771",6,2,29,48,NA,NA,NA,NA,"23.905","22.856",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2006,"23 Apr 2006","Ralf","Schumacher",7,"Toyota","9",6,62,0,"1:31:51.996","45.511","5.30999994277954","1:25.316",209.25,"1:23.772",26,3,16,32,46,NA,NA,NA,"23.342","23.150","23.432",NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2006,"23 Apr 2006","Rubens","Barrichello",11,"Honda","10",3,62,0,"1:32:24.337","77.851","32.3409998416901","1:26.129",207.275,"1:23.242",20,2,14,34,NA,NA,NA,NA,"32.618","26.958",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2006,"23 Apr 2006","Nico","Rosberg",10,"Williams Cosworth","11",13,62,0,"1:32:26.161","79.675","1.82400012016296","1:26.418",206.581,"1:23.966",9,2,27,48,NA,NA,NA,NA,"27.538","24.163",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2006,"23 Apr 2006","Jacques","Villeneuve",17,"Sauber BMW","12",12,62,0,"1:32:28.855","82.370","2.69400000572205","1:25.438",208.951,"1:23.887",9,2,27,48,NA,NA,NA,NA,"41.869","25.103",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2006,"23 Apr 2006","Nick","Heidfeld",16,"Sauber BMW","13",15,61,0,"1","1","1","1:25.996",207.595,"1:24.129",10,2,28,51,NA,NA,NA,NA,"25.749","23.759",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2006,"23 Apr 2006","Vitantonio","Liuzzi",20,"STR Cosworth","14",16,61,0,"1","1","1","1:25.679",208.363,"1:24.520",16,2,25,44,NA,NA,NA,NA,"25.272","25.228",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2006,"23 Apr 2006","Scott","Speed",21,"STR Cosworth","15",18,61,0,"1","1","1","1:26.248",206.989,"1:25.437",8,2,24,42,NA,NA,NA,NA,"26.539","27.964",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2006,"23 Apr 2006","Tiago","Monteiro",18,"MF1 Toyota","16",19,60,0,"2","2","2","1:27.160",204.823,"1:26.820",6,2,17,37,NA,NA,NA,NA,"25.767","25.957",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2006,"23 Apr 2006","David","Coulthard",14,"RBR Ferrari","NC",14,47,0,NA,NA,NA,"1:26.855",205.542,"1:24.101",12,2,27,46,NA,NA,NA,NA,"24.743","25.055",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2006,"23 Apr 2006","Takuma","Sato",22,"Super Aguri Honda","NC",21,44,0,NA,NA,NA,"1:29.100",200.363,"1:27.609",6,2,24,42,NA,NA,NA,NA,"26.350","25.322",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2006,"23 Apr 2006","Christian","Klien",15,"RBR Ferrari","NC",17,40,0,NA,NA,NA,"1:26.759",205.77,"1:25.410",6,1,28,NA,NA,NA,NA,NA,"26.000",NA,NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2006,"23 Apr 2006","Yuji","Ide",23,"Super Aguri Honda","NC",22,23,0,NA,NA,NA,"1:31.032",196.111,"1:29.282",8,2,1,2,NA,NA,NA,NA,"1:19.951","11:55.326",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2006,"23 Apr 2006","Jarno","Trulli",8,"Toyota","NC",9,5,0,NA,NA,NA,"1:28.039",202.778,"1:24.172",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",2006,"23 Apr 2006","Christijan","Albers",19,"MF1 Toyota","NC",20,0,0,NA,NA,NA,NA,NA,"1:27.088",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Europe","Nürburgring, Germany",2006,"07 May 2006","Michael","Schumacher",5,"Ferrari","1",2,60,10,"1:35:58.765",NA,NA,"1:32.099",201.226,"1:30.028",19,2,18,41,NA,NA,NA,NA,"24.781","23.754",NA,NA,NA,NA
"Europe","Nürburgring, Germany",2006,"07 May 2006","Fernando","Alonso",1,"Renault","2",1,60,8,"1:36:02.516","3.751","3.75099992752075","1:32.532",200.285,"1:29.819",20,2,17,38,NA,NA,NA,NA,"24.33","25.225",NA,NA,NA,NA
"Europe","Nürburgring, Germany",2006,"07 May 2006","Felipe","Massa",6,"Ferrari","3",3,60,6,"1:36:03.212","4.447","0.69599986076355","1:33.099",199.065,"1:30.407",21,2,17,40,NA,NA,NA,NA,"25.076","24.185",NA,NA,NA,NA
"Europe","Nürburgring, Germany",2006,"07 May 2006","Kimi","Räikkönen",3,"McLaren Mercedes","4",5,60,5,"1:36:03.644","4.879","0.432000160217285","1:32.472",200.415,"1:30.933",20,2,23,44,NA,NA,NA,NA,"24.882","23.542",NA,NA,NA,NA
"Europe","Nürburgring, Germany",2006,"07 May 2006","Rubens","Barrichello",11,"Honda","5",4,60,4,"1:37:11.351","72.586","1.1284500002861","1:33.952",197.258,"1:30.754",20,2,20,44,NA,NA,NA,NA,"25.431","23.129",NA,NA,NA,NA
"Europe","Nürburgring, Germany",2006,"07 May 2006","Giancarlo","Fisichella",2,"Renault","6",11,60,3,"1:37:12.881","74.116","1.52999997138977","1:32.964",199.354,"1:31.197",9,2,26,44,NA,NA,NA,NA,"24.415","23.098",NA,NA,NA,NA
"Europe","Nürburgring, Germany",2006,"07 May 2006","Nico","Rosberg",10,"Williams Cosworth","7",22,60,2,"1:37:13.330","74.565","0.448999881744385","1:33.579",198.044,"1:31.194",7,2,33,49,NA,NA,NA,NA,"23.501","23.175",NA,NA,NA,NA
"Europe","Nürburgring, Germany",2006,"07 May 2006","Jacques","Villeneuve",17,"Sauber BMW","8",9,60,1,"1:37:28.129","89.364","14.7990000247955","1:34.037",197.079,"1:36.998",22,2,21,44,NA,NA,NA,NA,"25.07","24.1",NA,NA,NA,NA
"Europe","Nürburgring, Germany",2006,"07 May 2006","Jarno","Trulli",8,"Toyota","9",7,59,0,"1","1","1","1:33.953",197.256,"1:31.419",26,2,25,43,NA,NA,NA,NA,"23.624","23.755",NA,NA,NA,NA
"Europe","Nürburgring, Germany",2006,"07 May 2006","Nick","Heidfeld",16,"Sauber BMW","10",13,59,0,"1","1","1","1:34.035",197.084,"1:31.422",9,2,22,45,NA,NA,NA,NA,"24.623","23.546",NA,NA,NA,NA
