"race","circuit","season","date","driver_name","driver","number","car","position","starting_grid","laps","points","time_total","time_from_leader","time_from_previous","fastest_lap","average_speed","qualify_time","qualify_lap","stop_total","stop_lap_1","stop_lap_2","stop_lap_3","stop_lap_4","stop_lap_5","stop_lap_6","stop_time_1","stop_time_2","stop_time_3","stop_time_4","stop_time_5","stop_time_6"
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1975,"12 Jan 1975","Jochen","Mass",2,"McLaren Ford","14",13,50,0,"3","3","3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1975,"12 Jan 1975","Carlos","Pace",8,"Brabham Ford","NC",2,46,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1975,"12 Jan 1975","Arturo","Merzario",20,"Frank Williams Racing Cars/Williams","NC",20,44,0,"9","9","9",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1975,"12 Jan 1975","Mario","Andretti",27,"Parnelli Ford","NC",10,27,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1975,"12 Jan 1975","Mike","Wilds",14,"BRM","NC",22,24,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1975,"12 Jan 1975","Ronnie","Peterson",5,"Lotus Ford","NC",11,15,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1975,"12 Jan 1975","Jacques","Laffite",21,"Frank Williams Racing Cars/Williams","NC",17,15,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1975,"12 Jan 1975","Wilson","Fittipaldi",30,"Fittipaldi Ford","NC",23,12,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1975,"12 Jan 1975","John","Watson",18,"Surtees Ford","DQ",15,6,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Autódromo de Interlagos, Brazil",1975,"26 Jan 1975","Carlos","Pace",8,"Brabham Ford","1",6,40,9,"1:44:41.170",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Autódromo de Interlagos, Brazil",1975,"26 Jan 1975","Emerson","Fittipaldi",1,"McLaren Ford","2",2,40,6,"1:44:46.960","5.790","5.78999996185303",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Autódromo de Interlagos, Brazil",1975,"26 Jan 1975","Jochen","Mass",2,"McLaren Ford","3",10,40,4,"1:45:17.830","36.660","30.8699998855591",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Autódromo de Interlagos, Brazil",1975,"26 Jan 1975","Clay","Regazzoni",11,"Ferrari","4",5,40,3,"1:45:24.450","43.280","6.62000012397766",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Autódromo de Interlagos, Brazil",1975,"26 Jan 1975","Niki","Lauda",12,"Ferrari","5",4,40,2,"1:45:43.050","61.880","18.5999999046326",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Autódromo de Interlagos, Brazil",1975,"26 Jan 1975","James","Hunt",24,"Hesketh Ford","6",7,40,1,"1:45:46.289","65.120","3.23900008201599",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Autódromo de Interlagos, Brazil",1975,"26 Jan 1975","Mario","Andretti",27,"Parnelli Ford","7",18,40,0,"1:45:47.980","66.810","1.69099998474121",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Autódromo de Interlagos, Brazil",1975,"26 Jan 1975","Carlos","Reutemann",7,"Brabham Ford","8",3,40,0,"1:46:20.789","99.620","32.8090000152588",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Autódromo de Interlagos, Brazil",1975,"26 Jan 1975","Jacky","Ickx",6,"Lotus Ford","9",12,40,0,"1:46:33.009","111.840","12.2200000286102",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Autódromo de Interlagos, Brazil",1975,"26 Jan 1975","John","Watson",18,"Surtees Ford","10",13,40,0,"1:47:10.769","149.600","37.7599999904633",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Autódromo de Interlagos, Brazil",1975,"26 Jan 1975","Jacques","Laffite",21,"Frank Williams Racing Cars/Williams","11",19,39,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Autódromo de Interlagos, Brazil",1975,"26 Jan 1975","Graham","Hill",22,"Lola Ford","12",20,39,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Autódromo de Interlagos, Brazil",1975,"26 Jan 1975","Wilson","Fittipaldi",30,"Fittipaldi Ford","13",21,39,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Autódromo de Interlagos, Brazil",1975,"26 Jan 1975","Rolf","Stommelen",23,"Lola Ford","14",23,39,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Autódromo de Interlagos, Brazil",1975,"26 Jan 1975","Ronnie","Peterson",5,"Lotus Ford","15",16,38,0,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Autódromo de Interlagos, Brazil",1975,"26 Jan 1975","Jean-Pierre","Jarier",17,"Shadow Ford","NC",1,32,0,NA,NA,NA,"2:34.160",NA,"2:29.880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Autódromo de Interlagos, Brazil",1975,"26 Jan 1975","Patrick","Depailler",4,"Tyrrell Ford","NC",9,31,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Autódromo de Interlagos, Brazil",1975,"26 Jan 1975","Tom","Pryce",16,"Shadow Ford","NC",14,31,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Autódromo de Interlagos, Brazil",1975,"26 Jan 1975","Arturo","Merzario",20,"Frank Williams Racing Cars/Williams","NC",11,24,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Autódromo de Interlagos, Brazil",1975,"26 Jan 1975","Mike","Wilds",14,"BRM","NC",22,22,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Autódromo de Interlagos, Brazil",1975,"26 Jan 1975","Mark","Donohue",28,"Penske Ford","NC",15,22,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Autódromo de Interlagos, Brazil",1975,"26 Jan 1975","Jody","Scheckter",3,"Tyrrell Ford","NC",8,18,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Autódromo de Interlagos, Brazil",1975,"26 Jan 1975","Vittorio","Brambilla",9,"March Ford","NC",17,1,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","Jody","Scheckter",3,"Tyrrell Ford","1",3,78,9,"1:43:16.900",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","Carlos","Reutemann",7,"Brabham Ford","2",2,78,6,"1:43:20.640","3.740","3.74000000953674",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","Patrick","Depailler",4,"Tyrrell Ford","3",5,78,4,"1:43:33.820","16.920","13.1799998283386",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","Carlos","Pace",8,"Brabham Ford","4",1,78,3,"1:43:34.210","17.310","0.390000104904175","1:17.200",NA,"1:16.410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","Niki","Lauda",12,"Ferrari","5",4,78,2,"1:43:45.540","28.640","11.3299999237061",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","Jochen","Mass",2,"McLaren Ford","6",16,78,1,"1:44:20.240","63.340","34.7000000476837",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","Rolf","Stommelen",23,"Hill Ford","7",14,78,0,"1:44:29.810","72.910","9.5699999332428",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","Mark","Donohue",28,"Penske Ford","8",18,77,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","Tom","Pryce",16,"Shadow Ford","9",19,77,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","Ronnie","Peterson",5,"Lotus Ford","10",8,77,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","Guy","Tunmer",34,"Lotus Ford","11",25,76,0,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","Jacky","Ickx",6,"Lotus Ford","12",21,76,0,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","Eddie","Keizan",33,"Lotus Ford","13",22,76,0,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","Dave","Charlton",31,"McLaren Ford","14",20,76,0,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","Bob","Evans",14,"BRM","15",24,76,0,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","Clay","Regazzoni",11,"Ferrari","16",9,71,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","Mario","Andretti",27,"Parnelli Ford","17",6,70,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","Jacques","Laffite",21,"Frank Williams Racing Cars/Williams","NC",23,69,0,"9","9","9",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","Emerson","Fittipaldi",1,"McLaren Ford","NC",11,65,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","Ian","Scheckter",32,"Tyrrell Ford","NC",17,55,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","James","Hunt",24,"Hesketh Ford","NC",12,53,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","Jean-Pierre","Jarier",17,"Shadow Ford","NC",13,37,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","Lella","Lombardi",10,"March Ford","NC",26,23,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","Arturo","Merzario",20,"Frank Williams Racing Cars/Williams","NC",15,22,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","John","Watson",18,"Surtees Ford","NC",10,19,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","Vittorio","Brambilla",9,"March Ford","NC",7,16,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1975,"01 Mar 1975","Wilson","Fittipaldi",30,"Fittipaldi Ford","NC",27,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Montjuïc Circuit, Spain",1975,"27 Apr 1975","Jochen","Mass",2,"McLaren Ford","1",11,29,4.5,"42:53.700",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Montjuïc Circuit, Spain",1975,"27 Apr 1975","Jacky","Ickx",6,"Lotus Ford","2",16,29,3,NA,"1.100",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Montjuïc Circuit, Spain",1975,"27 Apr 1975","Carlos","Reutemann",7,"Brabham Ford","3",15,28,2,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Montjuïc Circuit, Spain",1975,"27 Apr 1975","Jean-Pierre","Jarier",17,"Shadow Ford","4",10,28,1.5,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Montjuïc Circuit, Spain",1975,"27 Apr 1975","Vittorio","Brambilla",9,"March Ford","5",5,28,1,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Montjuïc Circuit, Spain",1975,"27 Apr 1975","Lella","Lombardi",10,"March Ford","6",24,27,0.5,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Montjuïc Circuit, Spain",1975,"27 Apr 1975","Tony","Brise",21,"Frank Williams Racing Cars/Williams","7",18,27,0,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Montjuïc Circuit, Spain",1975,"27 Apr 1975","John","Watson",18,"Surtees Ford","8",6,26,0,"3","3","3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Montjuïc Circuit, Spain",1975,"27 Apr 1975","Rolf","Stommelen",22,"Hill Ford","NC",9,25,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Montjuïc Circuit, Spain",1975,"27 Apr 1975","Carlos","Pace",8,"Brabham Ford","NC",14,25,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Montjuïc Circuit, Spain",1975,"27 Apr 1975","Clay","Regazzoni",11,"Ferrari","NC",2,25,0,"4","4","4",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Montjuïc Circuit, Spain",1975,"27 Apr 1975","Ronnie","Peterson",5,"Lotus Ford","NC",12,23,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Montjuïc Circuit, Spain",1975,"27 Apr 1975","Tom","Pryce",16,"Shadow Ford","NC",8,23,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Montjuïc Circuit, Spain",1975,"27 Apr 1975","Roelof","Wunderink",31,"Ensign Ford","NC",19,20,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Montjuïc Circuit, Spain",1975,"27 Apr 1975","Francois","Migault",23,"Hill Ford","NC",22,18,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Montjuïc Circuit, Spain",1975,"27 Apr 1975","Mario","Andretti",27,"Parnelli Ford","NC",4,16,0,NA,NA,NA,"1:25.100",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Montjuïc Circuit, Spain",1975,"27 Apr 1975","Bob","Evans",14,"BRM","NC",23,7,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Montjuïc Circuit, Spain",1975,"27 Apr 1975","James","Hunt",24,"Hesketh Ford","NC",3,6,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Montjuïc Circuit, Spain",1975,"27 Apr 1975","Jody","Scheckter",3,"Tyrrell Ford","NC",13,3,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Montjuïc Circuit, Spain",1975,"27 Apr 1975","Mark","Donohue",28,"Penske Ford","NC",17,3,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Montjuïc Circuit, Spain",1975,"27 Apr 1975","Alan","Jones",25,"Hesketh Ford","NC",20,3,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Montjuïc Circuit, Spain",1975,"27 Apr 1975","Patrick","Depailler",4,"Tyrrell Ford","NC",7,1,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Montjuïc Circuit, Spain",1975,"27 Apr 1975","Arturo","Merzario",20,"Frank Williams Racing Cars/Williams","NC",25,1,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Montjuïc Circuit, Spain",1975,"27 Apr 1975","Wilson","Fittipaldi",30,"Fittipaldi Ford","NC",21,1,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Montjuïc Circuit, Spain",1975,"27 Apr 1975","Niki","Lauda",12,"Ferrari","NC",1,0,0,NA,NA,NA,NA,NA,"1:23.400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1975,"11 May 1975","Niki","Lauda",12,"Ferrari","1",1,75,9,"2:01:21.310",NA,NA,NA,NA,"1:26.400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1975,"11 May 1975","Emerson","Fittipaldi",1,"McLaren Ford","2",9,75,6,"2:01:24.089","2.780","2.77900004386902",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1975,"11 May 1975","Carlos","Pace",8,"Brabham Ford","3",8,75,4,"2:01:39.119","17.810","15.0299999713898",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1975,"11 May 1975","Ronnie","Peterson",5,"Lotus Ford","4",4,75,3,"2:01:59.759","38.450","20.6400001049042",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1975,"11 May 1975","Patrick","Depailler",4,"Tyrrell Ford","5",12,75,2,"2:02:02.169","40.860","2.40999984741211","1:28.670",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1975,"11 May 1975","Jochen","Mass",2,"McLaren Ford","6",15,75,1,"2:02:03.379","42.070","1.21000003814697",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1975,"11 May 1975","Jody","Scheckter",3,"Tyrrell Ford","7",7,74,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1975,"11 May 1975","Jacky","Ickx",6,"Lotus Ford","8",14,74,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
