"race","circuit","season","date","driver_name","driver","number","car","position","starting_grid","laps","points","time_total","time_from_leader","time_from_previous","fastest_lap","average_speed","qualify_time","qualify_lap","stop_total","stop_lap_1","stop_lap_2","stop_lap_3","stop_lap_4","stop_lap_5","stop_lap_6","stop_time_1","stop_time_2","stop_time_3","stop_time_4","stop_time_5","stop_time_6"
"South Africa","Kyalami Grand Prix Circuit, South Africa",1968,"01 Jan 1968","Sam","Tingle",18,"LDS Repco","NC",22,35,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1968,"01 Jan 1968","Basil","vanRooyen",25,"Cooper Climax","NC",20,22,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1968,"01 Jan 1968","Pedro","Rodriguez",11,"BRM","NC",10,20,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1968,"01 Jan 1968","Jack","Brabham",2,"Brabham Repco","NC",5,17,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1968,"01 Jan 1968","Andrea","deAdamich",10,"Ferrari","NC",7,13,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1968,"01 Jan 1968","Mike","Spence",12,"BRM","NC",13,8,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1968,"01 Jan 1968","Brian","Redman",14,"Cooper Maserati","NC",21,4,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1968,"01 Jan 1968","Dave","Charlton",22,"Brabham Repco","NC",14,3,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","Kyalami Grand Prix Circuit, South Africa",1968,"01 Jan 1968","Ludovico","Scarfiotti",15,"Cooper Maserati","NC",15,2,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Circuito Permanente del Jarama, Spain",1968,"12 May 1968","Graham","Hill",10,"Lotus Ford","1",6,90,9,"2:15:20.100",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Circuito Permanente del Jarama, Spain",1968,"12 May 1968","Denny","Hulme",1,"McLaren Ford","2",3,90,6,"2:15:36.000","15.900","15.9000000953674",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Circuito Permanente del Jarama, Spain",1968,"12 May 1968","Brian","Redman",14,"Cooper BRM","3",13,89,4,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Circuito Permanente del Jarama, Spain",1968,"12 May 1968","Ludovico","Scarfiotti",15,"Cooper BRM","4",12,89,3,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Circuito Permanente del Jarama, Spain",1968,"12 May 1968","Jean-Pierre","Beltoise",6,"Matra Ford","5",5,81,2,"9","9","9","1:28.300",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Circuito Permanente del Jarama, Spain",1968,"12 May 1968","Bruce","McLaren",2,"McLaren Ford","NC",4,77,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Circuito Permanente del Jarama, Spain",1968,"12 May 1968","John","Surtees",7,"Honda","NC",7,74,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Circuito Permanente del Jarama, Spain",1968,"12 May 1968","Jo","Siffert",16,"Lotus Ford","NC",10,62,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Circuito Permanente del Jarama, Spain",1968,"12 May 1968","Chris","Amon",19,"Ferrari","NC",1,57,0,NA,NA,NA,NA,NA,"1:27.900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Circuito Permanente del Jarama, Spain",1968,"12 May 1968","Piers","Courage",5,"BRM","NC",11,52,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Circuito Permanente del Jarama, Spain",1968,"12 May 1968","Pedro","Rodriguez",9,"BRM","NC",2,27,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Circuito Permanente del Jarama, Spain",1968,"12 May 1968","Jacky","Ickx",21,"Ferrari","NC",8,13,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Circuito Permanente del Jarama, Spain",1968,"12 May 1968","Jochen","Rindt",4,"Brabham Repco","NC",9,10,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1968,"26 May 1968","Graham","Hill",9,"Lotus Ford","1",1,80,9,"2:00:32.300",NA,NA,NA,NA,"1:28.200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1968,"26 May 1968","Richard","Attwood",15,"BRM","2",6,80,6,"2:00:34.500","2.200","2.20000004768372","1:28.100",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1968,"26 May 1968","Lucien","Bianchi",7,"Cooper BRM","3",14,76,4,"4","4","4",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1968,"26 May 1968","Ludovico","Scarfiotti",6,"Cooper BRM","4",15,76,3,"4","4","4",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1968,"26 May 1968","Denny","Hulme",12,"McLaren Ford","5",10,73,2,"7","7","7",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1968,"26 May 1968","John","Surtees",8,"Honda","NC",4,16,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1968,"26 May 1968","Pedro","Rodriguez",4,"BRM","NC",9,16,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1968,"26 May 1968","Piers","Courage",16,"BRM","NC",11,12,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1968,"26 May 1968","Jean-Pierre","Beltoise",1,"Matra","NC",8,11,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1968,"26 May 1968","Jo","Siffert",17,"Lotus Ford","NC",3,11,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1968,"26 May 1968","Dan","Gurney",19,"Eagle Weslake","NC",16,9,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1968,"26 May 1968","Jochen","Rindt",3,"Brabham Repco","NC",5,8,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1968,"26 May 1968","Jack","Brabham",2,"Brabham Repco","NC",12,7,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1968,"26 May 1968","Johnny","Servoz-Gavin",11,"Matra Ford","NC",2,3,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1968,"26 May 1968","Jackie","Oliver",10,"Lotus Ford","NC",13,0,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Monaco","Circuit de Monaco, Monaco",1968,"26 May 1968","Bruce","McLaren",14,"McLaren Ford","NC",7,0,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1968,"09 Jun 1968","Bruce","McLaren",5,"McLaren Ford","1",6,28,9,"1:40:02.100",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1968,"09 Jun 1968","Pedro","Rodriguez",11,"BRM","2",8,28,6,"1:40:14.199","12.100","12.0989999771118",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1968,"09 Jun 1968","Jacky","Ickx",23,"Ferrari","3",3,28,4,"1:40:41.699","39.600","27.5",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1968,"09 Jun 1968","Jackie","Stewart",7,"Matra Ford","4",2,27,3,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1968,"09 Jun 1968","Jackie","Oliver",2,"Lotus Ford","5",15,26,2,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1968,"09 Jun 1968","Lucien","Bianchi",15,"Cooper BRM","6",12,26,1,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1968,"09 Jun 1968","Jo","Siffert",3,"Lotus Ford","7",9,25,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1968,"09 Jun 1968","Jean-Pierre","Beltoise",10,"Matra","8",13,25,0,"3","3","3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1968,"09 Jun 1968","Piers","Courage",14,"BRM","NC",7,22,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1968,"09 Jun 1968","Denny","Hulme",6,"McLaren Ford","NC",5,18,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1968,"09 Jun 1968","John","Surtees",20,"Honda","NC",4,11,0,NA,NA,NA,"3:30.500",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1968,"09 Jun 1968","Chris","Amon",22,"Ferrari","NC",1,8,0,NA,NA,NA,NA,NA,"3:28.600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1968,"09 Jun 1968","Richard","Attwood",12,"BRM","NC",11,6,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1968,"09 Jun 1968","Jack","Brabham",18,"Brabham Repco","NC",18,6,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1968,"09 Jun 1968","Brian","Redman",16,"Cooper BRM","NC",10,6,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1968,"09 Jun 1968","Jochen","Rindt",19,"Brabham Repco","NC",17,5,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1968,"09 Jun 1968","Graham","Hill",1,"Lotus Ford","NC",14,5,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1968,"09 Jun 1968","Jo","Bonnier",17,"Mclaren BRM","NC",16,1,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1968,"23 Jun 1968","Jackie","Stewart",8,"Matra Ford","1",5,90,9,"2:46:11.260",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1968,"23 Jun 1968","Jean-Pierre","Beltoise",17,"Matra","2",16,90,6,"2:47:45.190","93.930","1.56550000111262","1:45.910",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1968,"23 Jun 1968","Pedro","Rodriguez",15,"BRM","3",11,89,4,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1968,"23 Jun 1968","Jacky","Ickx",10,"Ferrari","4",6,88,3,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1968,"23 Jun 1968","Silvio","Moser",22,"Brabham Repco","5",17,87,2,"3","3","3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1968,"23 Jun 1968","Chris","Amon",9,"Ferrari","6",1,85,1,"5","5","5",NA,NA,"1:23.540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1968,"23 Jun 1968","Richard","Attwood",16,"BRM","7",15,85,0,"5","5","5",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1968,"23 Jun 1968","Jo","Bonnier",19,"Mclaren BRM","8",19,82,0,"8","8","8",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1968,"23 Jun 1968","Graham","Hill",3,"Lotus Ford","9",3,81,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1968,"23 Jun 1968","Jackie","Oliver",4,"Lotus Ford","NC",10,80,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1968,"23 Jun 1968","Dan","Gurney",18,"Brabham Repco","NC",12,63,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1968,"23 Jun 1968","Jo","Siffert",21,"Lotus Ford","NC",13,55,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1968,"23 Jun 1968","John","Surtees",7,"Honda","NC",9,50,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1968,"23 Jun 1968","Piers","Courage",20,"BRM","NC",14,50,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1968,"23 Jun 1968","Jochen","Rindt",6,"Brabham Repco","NC",2,39,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1968,"23 Jun 1968","Jack","Brabham",5,"Brabham Repco","NC",4,22,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1968,"23 Jun 1968","Bruce","McLaren",2,"McLaren Ford","NC",8,19,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1968,"23 Jun 1968","Denny","Hulme",1,"McLaren Ford","NC",7,10,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1968,"23 Jun 1968","Lucien","Bianchi",14,"Cooper BRM","NC",18,9,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1968,"07 Jul 1968","Jacky","Ickx",26,"Ferrari","1",3,60,9,"2:25:40.900",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1968,"07 Jul 1968","John","Surtees",16,"Honda","2",7,60,6,"2:27:39.500","118.600","1.97666666507721",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1968,"07 Jul 1968","Jackie","Stewart",28,"Matra Ford","3",2,59,4,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1968,"07 Jul 1968","Vic","Elford",30,"Cooper BRM","4",17,58,3,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1968,"07 Jul 1968","Denny","Hulme",8,"McLaren Ford","5",4,58,2,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1968,"07 Jul 1968","Piers","Courage",36,"BRM","6",14,57,1,"3","3","3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1968,"07 Jul 1968","Richard","Attwood",22,"BRM","7",12,57,0,"3","3","3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1968,"07 Jul 1968","Bruce","McLaren",10,"McLaren Ford","8",6,56,0,"4","4","4",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1968,"07 Jul 1968","Jean-Pierre","Beltoise",6,"Matra","9",8,56,0,"4","4","4",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1968,"07 Jul 1968","Chris","Amon",24,"Ferrari","10",5,55,0,"5","5","5",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1968,"07 Jul 1968","Jo","Siffert",34,"Lotus Ford","11",11,54,0,"6","6","6",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1968,"07 Jul 1968","Pedro","Rodriguez",20,"BRM","NC",10,53,0,"7","7","7","2:11.500",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1968,"07 Jul 1968","Jochen","Rindt",2,"Brabham Repco","NC",1,45,0,NA,NA,NA,NA,NA,"1:56.100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1968,"07 Jul 1968","Jack","Brabham",4,"Brabham Repco","NC",13,15,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1968,"07 Jul 1968","Johnny","Servoz-Gavin",32,"Cooper BRM","NC",15,14,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1968,"07 Jul 1968","Graham","Hill",12,"Lotus Ford","NC",9,14,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Rouen les Essarts, France",1968,"07 Jul 1968","Jo","Schlesser",18,"Honda","NC",16,2,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Brands Hatch Circuit, Great Britain",1968,"20 Jul 1968","Jo","Siffert",22,"Lotus Ford","1",4,80,9,"2:01:20.300",NA,NA,"1:29.700",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Brands Hatch Circuit, Great Britain",1968,"20 Jul 1968","Chris","Amon",5,"Ferrari","2",3,80,6,"2:01:24.700","4.400","4.40000009536743",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Brands Hatch Circuit, Great Britain",1968,"20 Jul 1968","Jacky","Ickx",6,"Ferrari","3",12,79,4,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
