"race","circuit","season","date","driver_name","driver","number","car","position","starting_grid","laps","points","time_total","time_from_leader","time_from_previous","fastest_lap","average_speed","qualify_time","qualify_lap","stop_total","stop_lap_1","stop_lap_2","stop_lap_3","stop_lap_4","stop_lap_5","stop_lap_6","stop_time_1","stop_time_2","stop_time_3","stop_time_4","stop_time_5","stop_time_6"
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1998,"12 Apr 1998","Alexander","Wurz",6,"Benetton Playlife","4",8,72,3,"1:49:44.309","68.134","10.3900001049042","1:28.179",173.878,"1:27.198",12,1,40,NA,NA,NA,NA,NA,"27.696",NA,NA,NA,NA,NA
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1998,"12 Apr 1998","Jean","Alesi",14,"Sauber Petronas","5",11,72,2,"1:49:54.460","78.286","10.1510000228882","1:29.000",172.274,"1:27.839",11,2,27,50,NA,NA,NA,NA,"26.044","25.127",NA,NA,NA,NA
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1998,"12 Apr 1998","David","Coulthard",7,"McLaren Mercedes","6",1,72,1,"1:49:55.925","79.751","1.46499991416931","1:28.468",173.31,"1:25.852",12,1,32,NA,NA,NA,NA,NA,"27.649",NA,NA,NA,NA,NA
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1998,"12 Apr 1998","Giancarlo","Fisichella",5,"Benetton Playlife","7",10,72,0,"1:50:04.612","88.438","8.68700003623962","1:28.507",173.233,"1:27.836",12,1,37,NA,NA,NA,NA,NA,"27.448",NA,NA,NA,NA,NA
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1998,"12 Apr 1998","Damon","Hill",9,"Jordan Mugen Honda","8",9,71,0,"1","1","1","1:29.310",171.676,"1:27.483",12,2,28,46,NA,NA,NA,NA,"26.698","35.037",NA,NA,NA,NA
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1998,"12 Apr 1998","Heinz-Harald","Frentzen",2,"Williams Mecachrome","9",6,71,0,"1","1","1","1:29.592",171.135,"1:26.876",12,2,38,43,NA,NA,NA,NA,"55.878","28.139",NA,NA,NA,NA
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1998,"12 Apr 1998","Rubens","Barrichello",18,"Stewart Ford","10",14,70,0,"2","2","2","1:30.408",169.591,"1:29.249",12,2,40,45,NA,NA,NA,NA,"34.156","31.805",NA,NA,NA,NA
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1998,"12 Apr 1998","Jarno","Trulli",12,"Prost Peugeot","11",16,70,0,"2","2","2","1:30.876",168.717,"1:29.352",10,1,39,NA,NA,NA,NA,NA,"27.731",NA,NA,NA,NA,NA
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1998,"12 Apr 1998","Toranosuke","Takagi",21,"Tyrrell Ford","12",13,70,0,"2","2","2","1:31.057",168.382,"1:28.811",12,1,38,NA,NA,NA,NA,NA,"30.051",NA,NA,NA,NA,NA
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1998,"12 Apr 1998","Shinji","Nakano",22,"Minardi Ford","13",19,69,0,"3","3","3","1:31.168",168.177,"1:30.054",12,1,38,NA,NA,NA,NA,NA,"36.775",NA,NA,NA,NA,NA
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1998,"12 Apr 1998","Ricardo","Rosset",20,"Tyrrell Ford","14",21,68,0,"4","4","4","1:33.091",164.703,"1:30.437",12,1,34,NA,NA,NA,NA,NA,"30.424",NA,NA,NA,NA,NA
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1998,"12 Apr 1998","Olivier","Panis",11,"Prost Peugeot","15",15,65,0,NA,NA,NA,"1:29.201",171.885,"1:29.320",12,1,42,NA,NA,NA,NA,NA,"27.686",NA,NA,NA,NA,NA
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1998,"12 Apr 1998","Esteban","Tuero",23,"Minardi Ford","NC",20,63,0,NA,NA,NA,"1:30.992",168.502,"1:30.158",12,1,35,NA,NA,NA,NA,NA,"1:01.645",NA,NA,NA,NA,NA
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1998,"12 Apr 1998","Jacques","Villeneuve",1,"Williams Mecachrome","NC",7,52,0,NA,NA,NA,"1:29.694",170.941,"1:26.941",12,1,37,NA,NA,NA,NA,NA,"29.088",NA,NA,NA,NA,NA
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1998,"12 Apr 1998","Johnny","Herbert",15,"Sauber Petronas","NC",12,46,0,NA,NA,NA,"1:29.857",170.631,"1:28.016",11,1,39,NA,NA,NA,NA,NA,"27.296",NA,NA,NA,NA,NA
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1998,"12 Apr 1998","Ralf","Schumacher",10,"Jordan Mugen Honda","NC",5,22,0,NA,NA,NA,"1:31.541",167.492,"1:26.827",12,1,18,NA,NA,NA,NA,NA,"28.306",NA,NA,NA,NA,NA
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1998,"12 Apr 1998","Mika","Salo",17,"Arrows","NC",17,18,0,NA,NA,NA,"1:32.519",165.721,"1:29.617",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1998,"12 Apr 1998","Jan","Magnussen",19,"Stewart Ford","NC",22,17,0,NA,NA,NA,"1:32.808",165.205,"1:31.178",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Autódromo Juan y Oscar Gálvez, Argentina",1998,"12 Apr 1998","Pedro","Diniz",16,"Arrows","NC",18,13,0,NA,NA,NA,"1:33.350",164.246,"1:30.022",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",1998,"26 Apr 1998","David","Coulthard",7,"McLaren Mercedes","1",1,62,10,"1:34:24.593",NA,NA,"1:29.497",198.308,"1:25.973",11,2,26,44,NA,NA,NA,NA,"24.585","24.302",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",1998,"26 Apr 1998","Michael","Schumacher",3,"Ferrari","2",3,62,6,"1:34:29.146","4.554","4.55299997329712","1:29.345",198.645,"1:26.437",11,2,26,46,NA,NA,NA,NA,"25.022","23.299",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",1998,"26 Apr 1998","Eddie","Irvine",4,"Ferrari","3",4,62,4,"1:35:16.368","51.776","47.2220001220703","1:30.206",196.749,"1:27.169",12,2,27,44,NA,NA,NA,NA,"24.531","23.769",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",1998,"26 Apr 1998","Jacques","Villeneuve",1,"Williams Mecachrome","4",6,62,3,"1:35:19.182","54.590","2.81399989128113","1:29.726",197.802,"1:27.390",12,2,26,44,NA,NA,NA,NA,"28.113","28.918",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",1998,"26 Apr 1998","Heinz-Harald","Frentzen",2,"Williams Mecachrome","5",8,62,2,"1:35:42.069","77.477","22.8870000839233","1:30.283",196.581,"1:27.645",12,2,27,41,NA,NA,NA,NA,"25.03","26.769",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",1998,"26 Apr 1998","Jean","Alesi",14,"Sauber Petronas","6",12,61,1,"1","1","1","1:30.391",196.346,"1:28.191",11,2,22,40,NA,NA,NA,NA,"24.763","26.86",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",1998,"26 Apr 1998","Ralf","Schumacher",10,"Jordan Mugen Honda","7",9,60,0,"2","2","2","1:31.837",193.255,"1:27.866",11,2,21,36,NA,NA,NA,NA,"29.236","31.92",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",1998,"26 Apr 1998","Esteban","Tuero",23,"Minardi Ford","8",19,60,0,"2","2","2","1:33.443",189.933,"1:30.649",12,2,22,42,NA,NA,NA,NA,"28.265","28.677",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",1998,"26 Apr 1998","Mika","Salo",17,"Arrows","9",14,60,0,"2","2","2","1:31.267",194.462,"1:28.798",11,3,18,27,29,NA,NA,NA,"29.915","54.989","30.015",NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",1998,"26 Apr 1998","Damon","Hill",9,"Jordan Mugen Honda","10",7,57,0,NA,NA,NA,"1:30.859",195.335,"1:27.592",11,3,1,24,41,NA,NA,NA,"32.328","27.892","29.324",NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",1998,"26 Apr 1998","Olivier","Panis",11,"Prost Peugeot","11",13,56,0,NA,NA,NA,"1:30.481",196.151,"1:28.270",12,2,23,41,NA,NA,NA,NA,"24.639","25.229",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",1998,"26 Apr 1998","Ricardo","Rosset",20,"Tyrrell Ford","NC",22,48,0,NA,NA,NA,"1:34.491",187.827,"1:31.482",12,2,18,36,NA,NA,NA,NA,"27.848","26.52",NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",1998,"26 Apr 1998","Toranosuke","Takagi",21,"Tyrrell Ford","NC",15,40,0,NA,NA,NA,"1:32.430",192.015,"1:29.073",12,1,20,NA,NA,NA,NA,NA,"25.473",NA,NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",1998,"26 Apr 1998","Jarno","Trulli",12,"Prost Peugeot","NC",16,34,0,NA,NA,NA,"1:32.361",192.159,"1:29.584",11,1,22,NA,NA,NA,NA,NA,"25.479",NA,NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",1998,"26 Apr 1998","Shinji","Nakano",22,"Minardi Ford","NC",21,27,0,NA,NA,NA,"1:33.889",189.031,"1:31.255",6,1,20,NA,NA,NA,NA,NA,"33.423",NA,NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",1998,"26 Apr 1998","Pedro","Diniz",16,"Arrows","NC",18,18,0,NA,NA,NA,"1:32.988",190.863,"1:29.932",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",1998,"26 Apr 1998","Mika","Hakkinen",8,"McLaren Mercedes","NC",2,17,0,NA,NA,NA,"1:30.115",196.948,"1:26.075",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",1998,"26 Apr 1998","Giancarlo","Fisichella",5,"Benetton Playlife","NC",10,17,0,NA,NA,NA,"1:31.969",192.978,"1:27.937",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",1998,"26 Apr 1998","Alexander","Wurz",6,"Benetton Playlife","NC",5,17,0,NA,NA,NA,"1:31.562",193.835,"1:27.273",11,1,1,NA,NA,NA,NA,NA,"59.839",NA,NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",1998,"26 Apr 1998","Johnny","Herbert",15,"Sauber Petronas","NC",11,12,0,NA,NA,NA,"1:32.215",192.463,"1:28.111",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",1998,"26 Apr 1998","Jan","Magnussen",19,"Stewart Ford","NC",20,8,0,NA,NA,NA,"1:35.069",186.685,"1:31.017",11,1,1,NA,NA,NA,NA,NA,"31.748",NA,NA,NA,NA,NA
"San Marino","Autodromo Enzo e Dino Ferrari, San Marino",1998,"26 Apr 1998","Rubens","Barrichello",18,"Stewart Ford","NC",17,0,0,NA,NA,NA,NA,NA,"1:29.641",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","Circuit de Catalunya, Spain",1998,"10 May 1998","Mika","Hakkinen",8,"McLaren Mercedes","1",1,65,10,"1:33:37.621",NA,NA,"1:24.275",201.967,"1:20.262",11,2,26,45,NA,NA,NA,NA,"27.261","30.994",NA,NA,NA,NA
"Spain","Circuit de Catalunya, Spain",1998,"10 May 1998","David","Coulthard",7,"McLaren Mercedes","2",2,65,6,"1:33:47.059","9.439","9.43799996376038","1:24.778",200.769,"1:20.996",12,2,27,46,NA,NA,NA,NA,"25.92","25.156",NA,NA,NA,NA
"Spain","Circuit de Catalunya, Spain",1998,"10 May 1998","Michael","Schumacher",3,"Ferrari","3",3,65,4,"1:34:24.715","47.094","37.6559998989105","1:24.625",201.132,"1:21.785",11,3,27,40,48,NA,NA,NA,"26.056","28.983","25.794",NA,NA,NA
"Spain","Circuit de Catalunya, Spain",1998,"10 May 1998","Alexander","Wurz",6,"Benetton Playlife","4",5,65,3,"1:34:40.159","62.538","15.444000005722","1:25.343",199.439,"1:21.965",12,2,23,46,NA,NA,NA,NA,"28.239","26.669",NA,NA,NA,NA
"Spain","Circuit de Catalunya, Spain",1998,"10 May 1998","Rubens","Barrichello",18,"Stewart Ford","5",9,64,2,"1","1","1","1:26.532",196.699,"1:22.860",12,2,22,44,NA,NA,NA,NA,"27.409","28.329",NA,NA,NA,NA
"Spain","Circuit de Catalunya, Spain",1998,"10 May 1998","Jacques","Villeneuve",1,"Williams Mecachrome","6",10,64,1,"1","1","1","1:26.407",196.984,"1:22.885",10,2,27,45,NA,NA,NA,NA,"27.832","28.248",NA,NA,NA,NA
"Spain","Circuit de Catalunya, Spain",1998,"10 May 1998","Johnny","Herbert",15,"Sauber Petronas","7",7,64,0,"1","1","1","1:26.354",197.104,"1:22.794",9,2,22,44,NA,NA,NA,NA,"26.694","26.194",NA,NA,NA,NA
"Spain","Circuit de Catalunya, Spain",1998,"10 May 1998","Heinz-Harald","Frentzen",2,"Williams Mecachrome","8",13,63,0,"2","2","2","1:26.011",197.89,"1:23.197",11,3,2,21,40,NA,NA,NA,"35.395","29.818","29.628",NA,NA,NA
"Spain","Circuit de Catalunya, Spain",1998,"10 May 1998","Jarno","Trulli",12,"Prost Peugeot","9",16,63,0,"2","2","2","1:26.394",197.013,"1:23.748",12,2,24,33,NA,NA,NA,NA,"26.009","31.385",NA,NA,NA,NA
"Spain","Circuit de Catalunya, Spain",1998,"10 May 1998","Jean","Alesi",14,"Sauber Petronas","10",14,63,0,"2","2","2","1:25.668",198.683,"1:23.327",11,2,24,34,NA,NA,NA,NA,"25.243","27.67",NA,NA,NA,NA
"Spain","Circuit de Catalunya, Spain",1998,"10 May 1998","Ralf","Schumacher",10,"Jordan Mugen Honda","11",11,63,0,"2","2","2","1:26.533",196.697,"1:22.927",12,2,19,42,NA,NA,NA,NA,"28.489","27.647",NA,NA,NA,NA
