"race","circuit","season","date","driver_name","driver","number","car","position","starting_grid","laps","points","time_total","time_from_leader","time_from_previous","fastest_lap","average_speed","qualify_time","qualify_lap","stop_total","stop_lap_1","stop_lap_2","stop_lap_3","stop_lap_4","stop_lap_5","stop_lap_6","stop_time_1","stop_time_2","stop_time_3","stop_time_4","stop_time_5","stop_time_6"
"Belgium","Circuit de Spa-Francorchamps, Belgium",1965,"13 Jun 1965","Graham","Hill",7,"BRM","5",1,31,2,"1","1","1",NA,NA,"3:45.400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1965,"13 Jun 1965","Richie","Ginther",10,"Honda","6",4,31,1,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1965,"13 Jun 1965","Mike","Spence",18,"Lotus Climax","7",12,31,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1965,"13 Jun 1965","Jo","Siffert",21,"Brabham BRM","8",8,31,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1965,"13 Jun 1965","Lorenzo","Bandini",2,"Ferrari","9",15,30,0,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1965,"13 Jun 1965","Dan","Gurney",15,"Brabham Climax","10",5,30,0,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1965,"13 Jun 1965","Jochen","Rindt",5,"Cooper Climax","11",14,29,0,"3","3","3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1965,"13 Jun 1965","Lucien","Bianchi",27,"BRM","12",17,29,0,"3","3","3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1965,"13 Jun 1965","Innes","Ireland",22,"Lotus BRM","13",16,27,0,"5","5","5",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1965,"13 Jun 1965","Richard","Attwood",23,"Lotus BRM","14",13,26,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1965,"13 Jun 1965","Masten","Gregory",29,"BRM","NC",19,12,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1965,"13 Jun 1965","Ronnie","Bucknum",11,"Honda","NC",11,9,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1965,"13 Jun 1965","Jo","Bonnier",20,"Brabham Climax","NC",7,9,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1965,"13 Jun 1965","John","Surtees",1,"Ferrari","NC",6,5,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belgium","Circuit de Spa-Francorchamps, Belgium",1965,"13 Jun 1965","Frank","Gardner",26,"Brabham BRM","NC",18,3,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1965,"27 Jun 1965","Jim","Clark",6,"Lotus Climax","1",1,40,9,"2:14:38.400",NA,NA,"3:18.900",NA,"3:18.300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1965,"27 Jun 1965","Jackie","Stewart",12,"BRM","2",2,40,6,"2:15:04.700","26.300","26.2999999523163",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1965,"27 Jun 1965","John","Surtees",2,"Ferrari","3",4,40,4,"2:17:11.900","153.500","2.12000000079473",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1965,"27 Jun 1965","Denny","Hulme",16,"Brabham Climax","4",6,40,3,"2:17:31.500","173.100","19.5999999046326",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1965,"27 Jun 1965","Graham","Hill",10,"BRM","5",13,39,2,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1965,"27 Jun 1965","Jo","Siffert",36,"Brabham BRM","6",14,39,1,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1965,"27 Jun 1965","Mike","Spence",8,"Lotus Climax","7",10,39,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1965,"27 Jun 1965","Lorenzo","Bandini",4,"Ferrari","8",3,36,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1965,"27 Jun 1965","Bob","Anderson",30,"Brabham Climax","9",15,34,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1965,"27 Jun 1965","Bruce","McLaren",18,"Cooper Climax","NC",9,23,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1965,"27 Jun 1965","Jo","Bonnier",34,"Brabham Climax","NC",11,21,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1965,"27 Jun 1965","Chris","Amon",24,"Lotus BRM","NC",8,20,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1965,"27 Jun 1965","Innes","Ireland",22,"Lotus BRM","NC",17,18,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1965,"27 Jun 1965","Dan","Gurney",14,"Brabham Climax","NC",5,16,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1965,"27 Jun 1965","Richie","Ginther",26,"Honda","NC",7,9,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1965,"27 Jun 1965","Ronnie","Bucknum",28,"Honda","NC",16,4,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France","Charade Circuit, France",1965,"27 Jun 1965","Jochen","Rindt",20,"Cooper Climax","NC",12,3,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",1965,"10 Jul 1965","Jim","Clark",5,"Lotus Climax","1",1,80,9,"2:05:25.400",NA,NA,NA,NA,"1:30.800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",1965,"10 Jul 1965","Graham","Hill",3,"BRM","2",2,80,6,"2:05:28.600","3.200","3.19999980926514","1:32.200",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",1965,"10 Jul 1965","John","Surtees",1,"Ferrari","3",5,80,4,"2:05:53.000","27.600","24.4000000953674",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",1965,"10 Jul 1965","Mike","Spence",6,"Lotus Climax","4",6,80,3,"2:06:05.000","39.600","12",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",1965,"10 Jul 1965","Jackie","Stewart",4,"BRM","5",4,80,2,"2:06:40.000","74.600","35",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",1965,"10 Jul 1965","Dan","Gurney",7,"Brabham Climax","6",7,79,1,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",1965,"10 Jul 1965","Dan","Gurney",7,"Brabham Climax","6",8,79,1,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",1965,"10 Jul 1965","Jo","Bonnier",15,"Brabham Climax","7",14,79,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",1965,"10 Jul 1965","Frank","Gardner",17,"Brabham BRM","8",13,78,0,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",1965,"10 Jul 1965","Jo","Siffert",16,"Brabham BRM","9",18,78,0,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",1965,"10 Jul 1965","Bruce","McLaren",9,"Cooper Climax","10",11,77,0,"3","3","3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",1965,"10 Jul 1965","Ian","Raby",24,"Brabham BRM","11",20,73,0,"7","7","7",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",1965,"10 Jul 1965","Masten","Gregory",12,"BRM","12",19,70,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",1965,"10 Jul 1965","Richard","Attwood",22,"Lotus BRM","13",16,63,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",1965,"10 Jul 1965","Jochen","Rindt",10,"Cooper Climax","14",12,63,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",1965,"10 Jul 1965","Innes","Ireland",23,"Lotus BRM","NC",15,41,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",1965,"10 Jul 1965","John","Rhodes",20,"Cooper Climax","NC",21,38,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",1965,"10 Jul 1965","Bob","Anderson",18,"Brabham Climax","NC",17,33,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",1965,"10 Jul 1965","Denny","Hulme",14,"Brabham Climax","NC",10,29,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",1965,"10 Jul 1965","Richie","Ginther",11,"Honda","NC",3,26,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great Britain","Silverstone Circuit, Great Britain",1965,"10 Jul 1965","Lorenzo","Bandini",2,"Ferrari","NC",9,2,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1965,"18 Jul 1965","Jim","Clark",6,"Lotus Climax","1",2,80,9,"2:03:59.100",NA,NA,"1:30.600",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1965,"18 Jul 1965","Jackie","Stewart",12,"BRM","2",6,80,6,"2:04:07.099","8.000","7.99900007247925",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1965,"18 Jul 1965","Dan","Gurney",16,"Brabham Climax","3",5,80,4,"2:04:12.099","13.000","5",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1965,"18 Jul 1965","Graham","Hill",10,"BRM","4",1,80,3,"2:04:44.199","45.100","32.0999999046326",NA,NA,"1:30.700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1965,"18 Jul 1965","Denny","Hulme",14,"Brabham Climax","5",7,79,2,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1965,"18 Jul 1965","Richie","Ginther",22,"Honda","6",3,79,1,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1965,"18 Jul 1965","John","Surtees",2,"Ferrari","7",4,79,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1965,"18 Jul 1965","Mike","Spence",8,"Lotus Climax","8",8,79,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1965,"18 Jul 1965","Lorenzo","Bandini",4,"Ferrari","9",12,79,0,"1","1","1",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1965,"18 Jul 1965","Innes","Ireland",38,"Lotus BRM","10",13,78,0,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1965,"18 Jul 1965","Frank","Gardner",30,"Brabham BRM","11",11,77,0,"3","3","3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1965,"18 Jul 1965","Richard","Attwood",34,"Lotus BRM","12",17,77,0,"3","3","3",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1965,"18 Jul 1965","Jo","Siffert",28,"Brabham BRM","13",10,55,0,"2","2","2",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1965,"18 Jul 1965","Jochen","Rindt",20,"Cooper Climax","NC",14,48,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1965,"18 Jul 1965","Bruce","McLaren",18,"Cooper Climax","NC",9,36,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1965,"18 Jul 1965","Jo","Bonnier",26,"Brabham Climax","NC",15,16,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Netherlands","Circuit Park Zandvoort, Netherlands",1965,"18 Jul 1965","Bob","Anderson",36,"Brabham Climax","NC",16,11,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","Nürburgring, Germany",1965,"01 Aug 1965","Jim","Clark",1,"Lotus Climax","1",1,15,9,"2:07:52.400",NA,NA,"8:24.100",NA,"8:22.700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
